sub	sup	status	for	against
installation-charge	quantity	single	sumo	
installment	financial-transaction	single	wikidata	
installment	outgo	single	wordnet	
installment	payment	accepted	claude wikidata	
installment	payment-amount	accepted	claude wordnet	
installment	possession	single	wordnet	
installment	quantity	single	sumo	
installment	transaction	single	wikidata	
installment-credit	consumer-credit	accepted	claude wordnet	
installment-credit	credit	single	wordnet	
installment-credit	credit-line	single	wordnet	
installment-credit	debt	single	wordnet	
installment-credit	loan	accepted	claude wordnet	
installment-credit	possession	single	wordnet	
installment-debt	debt	accepted	claude wordnet	
installment-debt	possession	single	wordnet	
installment-plan	measure	single	sumo	
installment-plan	outgo	single	wordnet	
installment-plan	payment-amount	single	wordnet	
installment-plan	possession	single	wordnet	
installment-plan	regular-payment	accepted	claude wordnet	
installment-plan	routine	single	sumo	
installment-plan	signified	single	sumo	
institutional-investor	businessman	single	wikidata	
institutional-investor	investor	accepted	claude claude-ruling wikidata	
institutional-investor	worker	single	wikidata	
insurable-interest	artifact	single	sumo	
insurable-interest	contract-condition	single	sumo	
insurable-interest	financial-interest	accepted	claude wordnet	
insurable-interest	indication	single	sumo	
insurable-interest	information	single	sumo	
insurable-interest	line-of-text	single	sumo	
insurable-interest	phenomenon	single	sumo	
insurable-interest	physical-object	single	sumo	
insurable-interest	possession	single	wordnet	
insurable-interest	text	single	sumo	
insurable-interest	universe	single	sumo	
insurance	business-model	single	wikidata	
insurance	contract	accepted	claude-ruling	
insurance	financial-services	accepted	claude claude-ruling wikidata	
insurance	goods	single	wikidata	
insurance	goods-and-services	single	wikidata	
insurance	organization	single	yago	
insurance	place	single	yago	
insurance	service	accepted	wikidata yago	
insurance-policy	artifact	single	opencyc	
insurance-policy	contract	accepted	claude-ruling	
insurance-policy	image	single	opencyc	
intangible-asset	asset	accepted	claude-ruling	
interbank-loan	bank-loan	accepted	claude wordnet	
interbank-loan	debt	single	wordnet	
interbank-loan	loan	single	wordnet	
interbank-loan	possession	single	wordnet	
interest	fixed-charge	accepted	claude wordnet	
interest	price-charged	single	wordnet	
interest-expense	expense	accepted	claude wordnet	
interest-expense	outgo	single	wordnet	
interest-expense	possession	single	wordnet	
interest-rate	charge-rate	accepted	claude wordnet	
interest-rate	outgo	single	wordnet	
interest-rate	possession	single	wordnet	
interest-rate	price-charged	single	wordnet	
interest-rate-swap	contract	single	wikidata	
interest-rate-swap	derivative-finance	accepted	claude wikidata	
interest-rate-swap	financial-asset	single	wikidata	
interest-rate-swap	financial-instrument	single	wikidata	
interest-rate-swap	goods	single	wikidata	
interest-rate-swap	intangible-asset	single	wikidata	
interest-rate-swap	security-finance	single	wikidata	
interest-rate-swap	swap-finance	accepted	claude-ruling	
intermediary	economic-agent	accepted	claude-ruling	
intermodal-container	container	accepted	claude-ruling	
intermodal-container	shipping-container	accepted	claude wikidata	
internal-control	accomplishment	single	sumo	
internal-control	act	accepted	sumo wordnet	
internal-control	activity	accepted	sumo wordnet	
internal-control	event	accepted	sumo wordnet	
internal-control	phenomenon	single	sumo	
internal-control	procedure	single	sumo	
internal-control	volition	single	sumo	
internal-rate-of-return	concept	accepted	claude-ruling	
internal-revenue	income	single	claude	
international-trade	commercial-trade	accepted	claude-ruling	
interoperability	attribute	accepted	claude-ruling	
intrinsic-value	concept	accepted	claude-ruling	
inventory	collection	single	yago	
inventory	dataset	single	yago	
inventory	information	accepted	wordnet yago	
inventory	product	single	yago	
inventory	transaction-record	accepted	claude wordnet	
inventory-management	management	accepted	claude-ruling	
inventory-turnover	concept	accepted	claude-ruling	
investing	act	single	wordnet	
investing	action	single	opencyc	
investing	buying	single	opencyc	
investing	commerce	single	wordnet	
investing	commercial-enterprise	single	wordnet	
investing	event	accepted	opencyc wordnet	
investing	exchange	single	opencyc	
investing	financial-services	accepted	claude wordnet	
investing	situation	single	opencyc	
investing	transaction	accepted	opencyc wordnet	
investor	businessman	dissented	wikidata	
investor	economic-agent	accepted	claude-ruling	
investor	human	single	opencyc	
investor	mammal	single	opencyc	
investor	structure	single	opencyc	
investor	system	single	opencyc	
investor	vertebrate	single	opencyc	
investor	worker	accepted	opencyc wikidata	
ipfs	decentralized-storage	accepted	claude-ruling	
ipfs	software	accepted	claude-ruling	
ironmonger	agent	single	wordnet	
ironmonger	attribute	single	sumo	
ironmonger	merchant	single	wordnet	
ironmonger	organism	single	wordnet	
ironmonger	person	single	wordnet	
ironmonger	physical-object	single	wordnet	
ironmonger	property	single	sumo	
ironmonger	trader	accepted	claude wordnet	
jacket	goods	accepted	opencyc wikidata	
jackpot	stake	single	claude	
jam	goods	single	opencyc	
jar	goods	single	wikidata	
jean	goods	single	wikidata	
jelly	goods	single	opencyc	
jerry-building	construction-industry	single	claude	
jersey	goods	accepted	opencyc wikidata	
jeweler	agent	single	wordnet	
jeweler	attribute	single	sumo	
jeweler	businessman	single	wikidata	
jeweler	economic-agent	single	wikidata	
jeweler	merchant	accepted	wikidata wordnet	
jeweler	organism	single	wordnet	
jeweler	person	single	wordnet	
jeweler	physical-object	single	wordnet	
jeweler	property	single	sumo	
jeweler	worker	single	wikidata	
joy	goods	single	opencyc	
junk-bond	bond	accepted	claude wikidata wordnet	
junk-bond	contract	single	wikidata	
junk-bond	document	single	wordnet	
junk-bond	financial-instrument	single	wikidata	
junk-bond	financial-transaction	single	wikidata	
junk-bond	goods	single	wikidata	
junk-bond	information	single	wordnet	
junk-bond	legal-document	single	wordnet	
junk-bond	loan	single	wikidata	
junk-bond	transaction	single	wikidata	
just-in-time-manufacturing	logistics	accepted	claude wikidata	
just-in-time-manufacturing	procedure	accepted	claude-ruling	
kettle	goods	single	opencyc	
kickback	payment-amount	single	claude	
killing	net-income	single	claude	
kite	goods	dissented	wikidata	
kitty	stake	single	claude	
knife	goods	accepted	opencyc wikidata	
know-your-customer	procedure	accepted	claude-ruling	
labor-contract	contract	accepted	sumo wordnet	
labor-contract	document	single	wordnet	
labor-contract	information	single	wordnet	
labor-contract	legal-document	accepted	sumo wordnet	
labor-contract	signified	single	sumo	
labor-market	accomplishment	single	sumo	
labor-market	act	accepted	sumo wordnet	
labor-market	activity	accepted	sumo wordnet	
labor-market	event	accepted	sumo wordnet	
labor-market	exchange	single	sumo	
labor-market	interaction	single	sumo	
labor-market	market	accepted	claude claude-ruling wikidata	
labor-market	phenomenon	single	sumo	
labor-market	procedure	single	sumo	
labor-market	transaction	single	sumo	
labor-market	volition	single	sumo	
lace	netting	single	opencyc	
ladder	goods	single	wikidata	
landlord's-lien	financial-interest	single	wordnet	
landlord's-lien	lien	accepted	claude wordnet	
landlord's-lien	possession	single	wordnet	
landlord's-lien	security-interest	single	wordnet	
landscaping	gardening	single	claude	
last-mile	delivery	accepted	claude-ruling	
late-fee	fee	accepted	claude-ruling	
laundry	goods	single	wikidata	
laundry	goods-and-services	single	wikidata	
laurel-wreath	goods	single	wikidata	
lead-time	concept	accepted	claude-ruling	
legal-fee	fee	accepted	claude wordnet	
legal-fee	fixed-charge	single	wordnet	
legal-fee	outgo	single	wordnet	
legal-fee	possession	single	wordnet	
legal-fee	price-charged	single	wordnet	
legal-fee	quantity	single	sumo	
legal-tender	artifact	single	opencyc	
legal-tender	device	single	opencyc	
legal-tender	money	accepted	claude-ruling	
legal-tender	service	single	yago	
letter-bond	document	single	wordnet	
letter-bond	information	single	wordnet	
letter-bond	legal-document	single	wordnet	
letter-bond	letter-security	accepted	claude wordnet	
letter-of-credit	artifact	single	sumo	
letter-of-credit	contract-condition	single	sumo	
letter-of-credit	credit	accepted	claude wordnet	
letter-of-credit	goods	single	wikidata	
letter-of-credit	indication	single	sumo	
letter-of-credit	information	accepted	sumo wordnet	
letter-of-credit	line-of-text	single	sumo	
letter-of-credit	payment-system	accepted	claude wikidata	
letter-of-credit	phenomenon	single	sumo	
letter-of-credit	physical-object	single	sumo	
letter-of-credit	possession	single	wordnet	
letter-of-credit	text	single	sumo	
letter-of-credit	universe	single	sumo	
letter-security	artifact	single	sumo	
letter-security	contract-condition	single	sumo	
letter-security	document	single	wordnet	
letter-security	indication	single	sumo	
letter-security	information	accepted	sumo wordnet	
letter-security	legal-document	accepted	claude wordnet	
letter-security	line-of-text	single	sumo	
letter-security	phenomenon	single	sumo	
letter-security	physical-object	single	sumo	
letter-security	text	single	sumo	
letter-security	universe	single	sumo	
letter-stock	document	single	wordnet	
letter-stock	information	single	wordnet	
letter-stock	legal-document	single	wordnet	
letter-stock	letter-security	accepted	claude wordnet	
leverage	accomplishment	single	sumo	
leverage	act	accepted	sumo wordnet	
leverage	action	single	opencyc	
leverage	activity	single	sumo	
leverage	buying	single	opencyc	
leverage	commerce	single	wordnet	
leverage	commercial-enterprise	single	wordnet	
leverage	event	accepted	opencyc sumo wordnet	
leverage	exchange	accepted	opencyc sumo	
leverage	financial-services	single	wordnet	
leverage	interaction	single	sumo	
leverage	investing	accepted	opencyc wordnet	
leverage	phenomenon	single	sumo	
leverage	procedure	single	sumo	
leverage	situation	single	opencyc	
leverage	transaction	accepted	opencyc sumo wordnet	
leverage	volition	single	sumo	
liability	financial-statement	dissented	wikidata	
liability-insurance	business-model	single	wikidata	
liability-insurance	financial-services	single	wikidata	
liability-insurance	goods	single	wikidata	
liability-insurance	goods-and-services	single	wikidata	
liability-insurance	insurance	accepted	claude wikidata	
liability-insurance	possession	accepted	claude wordnet	
liability-insurance	service	single	wikidata	
library-fine	fine	accepted	claude wordnet	
library-fine	outgo	single	wordnet	
library-fine	payment-amount	single	wordnet	
library-fine	penalty	single	wordnet	
library-fine	possession	single	wordnet	
library-fine	quantity	single	sumo	
licensee	agent	single	wordnet	
licensee	merchant	single	wordnet	
licensee	organism	single	wordnet	
licensee	person	single	wordnet	
licensee	physical-object	single	wordnet	
licensee	retailer	accepted	claude wordnet	
licensing-agreement	contract	accepted	sumo wordnet	
licensing-agreement	document	single	wordnet	
licensing-agreement	information	single	wordnet	
licensing-agreement	legal-document	accepted	sumo wordnet	
licensing-agreement	signified	single	sumo	
licensing-fee	fee	single	claude	
lien	attribute	single	sumo	
lien	financial-interest	single	wordnet	
lien	information	single	opencyc	
lien	norm	single	opencyc	
lien	possession	single	wordnet	
lien	property	single	sumo	
lien	security-interest	accepted	claude wordnet	
life-insurance	account	single	opencyc	
life-insurance	business-model	single	wikidata	
life-insurance	financial-services	single	wikidata	
life-insurance	goods	single	wikidata	
life-insurance	goods-and-services	single	wikidata	
life-insurance	information	single	opencyc	
life-insurance	insurance	accepted	claude wikidata	
life-insurance	norm	single	opencyc	
life-insurance	possession	accepted	claude wordnet	
life-insurance	service	single	wikidata	
lighter	goods	single	wikidata	
lighterage	fee	accepted	claude wordnet	
lighterage	fixed-charge	single	wordnet	
lighterage	outgo	single	wordnet	
lighterage	possession	single	wordnet	
lighterage	price-charged	single	wordnet	
lighterage	quantity	single	sumo	
lightning-network	layer-2	accepted	claude-ruling	
limited-audit	accomplishment	single	sumo	
limited-audit	act	single	sumo	
limited-audit	activity	single	sumo	
limited-audit	audited-account	accepted	claude wordnet	
limited-audit	event	single	sumo	
limited-audit	information	accepted	sumo wordnet	
limited-audit	phenomenon	single	sumo	
limited-audit	procedure	single	sumo	
limited-audit	search	single	sumo	
limited-audit	transaction-record	single	wordnet	
limited-audit	universe	single	sumo	
limited-audit	volition	single	sumo	
limited-review	accomplishment	single	sumo	
limited-review	act	single	sumo	
limited-review	activity	single	sumo	
limited-review	event	single	sumo	
limited-review	information	accepted	sumo wordnet	
limited-review	phenomenon	single	sumo	
limited-review	procedure	single	sumo	
limited-review	search	single	sumo	
limited-review	transaction-record	accepted	claude wordnet	
limited-review	universe	single	sumo	
limited-review	volition	single	sumo	
linage-rate	charge-rate	accepted	claude wordnet	
linage-rate	outgo	single	wordnet	
linage-rate	possession	single	wordnet	
linage-rate	price-charged	single	wordnet	
linage-rate	quantity	single	sumo	
line-of-credit	credit	accepted	claude claude-ruling wikidata	
line-of-credit	financial-transaction	single	wikidata	
line-of-credit	goods	single	wikidata	
line-of-credit	information	single	opencyc	
line-of-credit	loan	single	wikidata	
line-of-credit	norm	single	opencyc	
line-of-credit	transaction	single	wikidata	
linendraper	agent	single	wordnet	
linendraper	attribute	single	sumo	
linendraper	draper	accepted	claude wordnet	
linendraper	merchant	single	wordnet	
linendraper	organism	single	wordnet	
linendraper	person	single	wordnet	
linendraper	physical-object	single	wordnet	
linendraper	property	single	sumo	
linendraper	trader	single	wordnet	
liquidity	attribute	accepted	claude-ruling	
liquidity-risk	financial-risk	accepted	claude-ruling wikidata	
list-price	asking-price	accepted	claude wordnet	
list-price	outgo	single	wordnet	
list-price	possession	single	wordnet	
list-price	price	accepted	claude wikidata	
list-price	pricing-strategy	dissented	wikidata	
list-price	purchase-price	accepted	claude-ruling wikidata wordnet	
list-price	quantity	single	sumo	
listed-security	document	single	wordnet	
listed-security	information	single	wordnet	
listed-security	legal-document	accepted	claude wordnet	
living-wage	wage	single	claude	
loan	financial-transaction	accepted	claude wikidata	
loan	goods	dissented	wikidata	
loan-point	artifact	single	sumo	
loan-point	contract-condition	single	sumo	
loan-point	debt	single	wordnet	
loan-point	indication	single	sumo	
loan-point	information	single	sumo	
loan-point	line-of-text	single	sumo	
loan-point	loan	accepted	claude wordnet	
loan-point	phenomenon	single	sumo	
loan-point	physical-object	single	sumo	
loan-point	possession	single	wordnet	
loan-point	text	single	sumo	
loan-point	universe	single	sumo	
loan-principal	debt	accepted	claude wordnet	
loan-principal	possession	single	wordnet	
loan-principal	quantity	single	sumo	
lobbying-expense	expense	single	claude	
lock-up-option	attribute	single	sumo	
lock-up-option	document	single	wordnet	
lock-up-option	information	single	wordnet	
lock-up-option	legal-document	single	wordnet	
lock-up-option	property	single	sumo	
lock-up-option	purchase-option	accepted	claude wordnet	
lockage	fee	accepted	claude wordnet	
lockage	fixed-charge	single	wordnet	
lockage	outgo	single	wordnet	
lockage	possession	single	wordnet	
lockage	price-charged	single	wordnet	
logistics	management	accepted	claude-ruling	
long-position	state	accepted	claude-ruling	
loss-leader	goods	single	wikidata	
loss-leader	goods-and-services	dissented	wikidata	
loss-leader	pricing-strategy	accepted	claude-ruling	
lozenge	goods	accepted	opencyc wikidata	
lump-sum	accomplishment	single	sumo	
lump-sum	act	single	sumo	
lump-sum	activity	single	sumo	
lump-sum	event	single	sumo	
lump-sum	financial-transaction	single	wikidata	
lump-sum	outgo	single	wordnet	
lump-sum	payment	accepted	claude wikidata	
lump-sum	payment-amount	accepted	claude wordnet	
lump-sum	phenomenon	single	sumo	
lump-sum	possession	single	wordnet	
lump-sum	procedure	single	sumo	
lump-sum	transaction	single	wikidata	
lump-sum	volition	single	sumo	
machinery	business	single	opencyc	
magazine	goods	single	wikidata	
mail-order	article	single	sumo	
mail-order	artifact	single	sumo	
mail-order	contract-condition	single	sumo	
mail-order	data-file	single	sumo	
mail-order	document	accepted	claude wordnet	
mail-order	essay	single	sumo	
mail-order	indication	single	sumo	
mail-order	information	accepted	sumo wordnet	
mail-order	line-of-text	single	sumo	
mail-order	news	single	sumo	
mail-order	note	single	sumo	
mail-order	phenomenon	single	sumo	
mail-order	physical-object	single	sumo	
mail-order	text	single	sumo	
mail-order	universe	single	sumo	
mail-order-buying	accomplishment	single	sumo	
mail-order-buying	act	accepted	sumo wordnet	
mail-order-buying	activity	single	sumo	
mail-order-buying	buying	accepted	claude wordnet	
mail-order-buying	event	accepted	sumo wordnet	
mail-order-buying	exchange	single	sumo	
mail-order-buying	expending	single	sumo	
mail-order-buying	interaction	single	sumo	
mail-order-buying	phenomenon	single	sumo	
mail-order-buying	procedure	single	sumo	
mail-order-buying	purchase	single	wordnet	
mail-order-buying	spending	single	sumo	
mail-order-buying	transaction	single	sumo	
mail-order-buying	volition	single	sumo	
mailman	courier	accepted	claude wikidata	
makeup	goods	single	opencyc	
malpractice-insurance	possession	accepted	claude wordnet	
manufacture	economic-production	accepted	claude wikidata	
margin-account	attribute	single	wordnet	
margin-account	brokerage-account	accepted	claude wordnet	
margin-account	information	single	opencyc	
margin-account	lien	single	opencyc	
margin-account	norm	single	opencyc	
margin-account	state	single	wordnet	
margin-call	event	accepted	claude-ruling	
margin-deposit	down-payment	accepted	claude wordnet	
margin-deposit	outgo	single	wordnet	
margin-deposit	payment-amount	single	wordnet	
margin-deposit	possession	single	wordnet	
margin-deposit	quantity	single	sumo	
marginal-cost	concept	accepted	claude-ruling	
marginal-cost	opportunity-cost	dissented	wikidata	
marginal-utility	accomplishment	single	sumo	
marginal-utility	act	single	sumo	
marginal-utility	activity	single	sumo	
marginal-utility	calculation	single	sumo	
marginal-utility	concept	accepted	claude-ruling	
marginal-utility	economic-utility	accepted	claude wordnet	
marginal-utility	event	single	sumo	
marginal-utility	information	single	sumo	
marginal-utility	phenomenon	single	sumo	
marginal-utility	procedure	single	sumo	
marginal-utility	universe	single	sumo	
marginal-utility	volition	single	sumo	
market	concept	accepted	claude-ruling	
market-abuse	crime	accepted	claude-ruling	
market-capitalization	concept	accepted	claude-ruling	
market-clearing	process	accepted	claude-ruling	
market-corner	accomplishment	single	sumo	
market-corner	act	accepted	sumo wordnet	
market-corner	activity	accepted	sumo wordnet	
market-corner	event	accepted	sumo wordnet	
market-corner	exchange	single	sumo	
market-corner	interaction	single	sumo	
market-corner	market-monopoly	accepted	claude wordnet	
market-corner	phenomenon	single	sumo	
market-corner	procedure	single	sumo	
market-corner	transaction	single	sumo	
market-corner	volition	single	sumo	
market-correction	event	accepted	claude-ruling	
market-depth	concept	accepted	claude-ruling	
market-failure	concept	accepted	claude-ruling	
market-failure	financial-risk	dissented	wikidata	
market-gardening	gardening	single	claude	
market-index	concept	accepted	claude-ruling	
market-liquidity	liquidity	accepted	claude-ruling wikidata	
market-maker	business	single	opencyc	
market-maker	economic-agent	accepted	claude-ruling	
market-maker	institution	single	opencyc	
market-maker	structure	single	opencyc	
market-maker	system	single	opencyc	
market-manipulation	crime	accepted	claude-ruling	
market-manipulation	market-abuse	accepted	claude wikidata	
market-monopoly	accomplishment	single	sumo	
market-monopoly	act	accepted	sumo wordnet	
market-monopoly	activity	accepted	sumo wordnet	
market-monopoly	event	accepted	sumo wordnet	
market-monopoly	exchange	single	sumo	
market-monopoly	interaction	single	sumo	
market-monopoly	phenomenon	single	sumo	
market-monopoly	procedure	single	sumo	
market-monopoly	transaction	single	sumo	
market-monopoly	volition	single	sumo	
market-order	document	accepted	claude wordnet	
market-order	information	single	wordnet	
market-participant	economic-agent	accepted	claude claude-ruling wikidata	
market-power	concept	accepted	claude-ruling	
market-price	price	accepted	claude wikidata	
market-price	purchase-price	accepted	claude claude-ruling wikidata	
market-risk	financial-risk	accepted	claude-ruling wikidata	
marketing-cost	outgo	accepted	claude wordnet	
marketing-cost	possession	single	wordnet	
marketing-cost	quantity	single	sumo	
marketing.act	shopping	single	claude	
marketplace	market	accepted	claude wikidata	
marketplace	place	accepted	claude-ruling yago	
markup	concept	accepted	claude-ruling	
markup	income	single	wordnet	
markup	net-income	dissented	wordnet	
markup	possession	single	wordnet	
markup	quantity	single	sumo	
marriage-contract	contract	accepted	sumo wordnet	
marriage-contract	document	single	wordnet	
marriage-contract	information	single	wordnet	
marriage-contract	legal-document	accepted	sumo wordnet	
marriage-contract	signified	single	sumo	
mask	goods	accepted	opencyc wikidata	
mass-production	accomplishment	single	sumo	
mass-production	act	accepted	sumo wordnet	
mass-production	activity	single	sumo	
mass-production	commerce	single	wordnet	
mass-production	commercial-enterprise	single	wordnet	
mass-production	creation	single	sumo	
mass-production	economic-production	accepted	sumo wordnet	
mass-production	event	accepted	sumo wordnet	
mass-production	industry	accepted	sumo wordnet	
mass-production	manufacture	single	sumo	
mass-production	phenomenon	single	sumo	
mass-production	procedure	single	sumo	
mass-production	transaction	single	wordnet	
mass-production	volition	single	sumo	
match	goods	single	wikidata	
matching-engine	software	accepted	claude-ruling	
matchstick	goods	single	wikidata	
maximum-drawdown	concept	accepted	claude-ruling	
meal	goods	dissented	wikidata	
measuring-stick	goods	single	wikidata	
meat	goods	single	opencyc	
meatpacking	act	single	wordnet	
meatpacking	commerce	single	wordnet	
meatpacking	commercial-enterprise	single	wordnet	
meatpacking	event	accepted	sumo wordnet	
meatpacking	locating	single	sumo	
meatpacking	packaging	accepted	claude wordnet	
meatpacking	phenomenon	single	sumo	
meatpacking	transaction	single	wordnet	
meatpacking	visit	single	sumo	
mechanic's-lien	financial-interest	single	wordnet	
mechanic's-lien	lien	accepted	claude wordnet	
mechanic's-lien	possession	single	wordnet	
mechanic's-lien	security-interest	single	wordnet	
mechanism-design	concept	accepted	claude-ruling	
medical-expense	expense	accepted	claude wordnet	
medical-expense	outgo	single	wordnet	
medical-expense	possession	single	wordnet	
medical-expense	quantity	single	sumo	
medium-of-exchange	concept	accepted	claude-ruling	
meed	reward-payment	single	claude	
mercer	agent	single	wordnet	
mercer	attribute	single	sumo	
mercer	merchant	single	wordnet	
mercer	organism	single	wordnet	
mercer	person	single	wordnet	
mercer	physical-object	single	wordnet	
mercer	property	single	sumo	
mercer	trader	accepted	claude wordnet	
merchandising	accomplishment	single	sumo	
merchandising	act	accepted	sumo wordnet	
merchandising	activity	single	sumo	
merchandising	commerce	accepted	claude wordnet	
merchandising	event	accepted	sumo wordnet	
merchandising	exchange	single	sumo	
merchandising	interaction	single	sumo	
merchandising	phenomenon	single	sumo	
merchandising	procedure	single	sumo	
merchandising	transaction	accepted	sumo wordnet	
merchandising	volition	single	sumo	
merchant	economic-agent	accepted	claude wikidata	
merger-agreement	contract	accepted	sumo wordnet	
merger-agreement	document	single	wordnet	
merger-agreement	information	single	wordnet	
merger-agreement	legal-document	accepted	sumo wordnet	
merger-agreement	signified	single	sumo	
merit-pay	outgo	single	wordnet	
merit-pay	payment-amount	single	wordnet	
merit-pay	possession	single	wordnet	
merit-pay	quantity	single	sumo	
merit-pay	regular-payment	single	wordnet	
merit-pay	wage	accepted	claude wordnet	
merkle-tree	concept	accepted	claude-ruling	
metro	carrier-company	single	wordnet	
microfinance	financial-services	accepted	claude-ruling	
microfinance	goods	dissented	wikidata	
micropayment	financial-transaction	single	wikidata	
micropayment	payment	accepted	claude wikidata	
micropayment	transaction	single	wikidata	
microphone	goods	single	wikidata	
mileage	compensation	single	wordnet	
mileage	expense-allowance	accepted	claude-ruling wordnet	
mileage	outgo	single	wordnet	
mileage	payment-amount	single	wordnet	
mileage	possession	single	wordnet	
mileage	quantity	single	sumo	
mileage	recompense-payment	single	wordnet	
mileage	reimbursement	single	wordnet	
mileage	travel-allowance	accepted	claude wordnet	
military-issue	stored-supply	single	claude	
minimum-wage	wage	single	claude	
mining	economic-production	single	claude	
mintage	fee	single	claude	
mirror	goods	dissented	wikidata	
mixed-farming	accomplishment	single	sumo	
mixed-farming	act	accepted	sumo wordnet	
mixed-farming	activity	single	sumo	
mixed-farming	commerce	single	wordnet	
mixed-farming	commercial-enterprise	single	wordnet	
mixed-farming	economic-production	single	wordnet	
mixed-farming	event	accepted	sumo wordnet	
mixed-farming	exchange	single	sumo	
mixed-farming	farming	accepted	sumo wordnet	
mixed-farming	industry	single	wordnet	
mixed-farming	interaction	single	sumo	
mixed-farming	job	single	sumo	
mixed-farming	phenomenon	single	sumo	
mixed-farming	procedure	single	sumo	
mixed-farming	transaction	accepted	sumo wordnet	
mixed-farming	volition	single	sumo	
modern-portfolio-theory	concept	accepted	claude-ruling	
momentum-investing	investing	accepted	claude-ruling	
monetary-exchange	accomplishment	single	sumo	
monetary-exchange	act	accepted	sumo wordnet	
monetary-exchange	activity	single	sumo	
monetary-exchange	commerce	accepted	claude wordnet	
monetary-exchange	event	accepted	sumo wordnet	
monetary-exchange	exchange	single	sumo	
monetary-exchange	interaction	single	sumo	
monetary-exchange	phenomenon	single	sumo	
monetary-exchange	procedure	single	sumo	
monetary-exchange	transaction	accepted	sumo wordnet	
monetary-exchange	volition	single	sumo	
money-laundering	action	single	opencyc	
money-laundering	crime	accepted	claude-ruling	
money-laundering	event	single	opencyc	
money-laundering	situation	single	opencyc	
money-laundering	work	single	opencyc	
money-market	accomplishment	single	sumo	
money-market	act	single	sumo	
money-market	activity	single	sumo	
money-market	concept	accepted	claude-ruling	
money-market	event	single	sumo	
money-market	exchange	single	sumo	
money-market	financial-market	accepted	claude claude-ruling wikidata	
money-market	group	single	wordnet	
money-market	interaction	single	sumo	
money-market	market	accepted	claude-ruling wikidata	
money-market	organization	dissented	wordnet	
money-market	phenomenon	single	sumo	
money-market	procedure	single	sumo	
money-market	transaction	single	sumo	
money-market	volition	single	sumo	
monoculture	culture.act	single	claude	
monopolistic-competition	concept	accepted	claude-ruling	
monopsony	accomplishment	single	sumo	
monopsony	act	accepted	sumo wordnet	
monopsony	activity	accepted	sumo wordnet	
monopsony	event	accepted	sumo wordnet	
monopsony	exchange	single	sumo	
monopsony	interaction	single	sumo	
monopsony	phenomenon	single	sumo	
monopsony	procedure	single	sumo	
monopsony	transaction	single	sumo	
monopsony	volition	single	sumo	
monorail	railway	single	claude	
monte-carlo-methods-in-finance	procedure	accepted	claude-ruling	
moorage	fee	accepted	claude wordnet	
moorage	fixed-charge	single	wordnet	
moorage	outgo	single	wordnet	
moorage	possession	single	wordnet	
moorage	price-charged	single	wordnet	
moral-hazard	agent	dissented	wordnet	
moral-hazard	concept	accepted	claude-ruling	
moral-hazard	quantity	single	sumo	
mortgage	financial-interest	single	wordnet	
mortgage	lien	single	opencyc	
mortgage	security-interest	accepted	claude wordnet	
mortgage-backed-security	asset-backed-security	accepted	claude-ruling	
mortgage-backed-security	contract	single	wikidata	
mortgage-backed-security	document	single	wordnet	
mortgage-backed-security	financial-asset	single	wikidata	
mortgage-backed-security	financial-instrument	single	wikidata	
mortgage-backed-security	goods	single	wikidata	
mortgage-backed-security	information	single	wordnet	
mortgage-backed-security	intangible-asset	single	wikidata	
mortgage-backed-security	legal-document	accepted	claude wordnet	
mortgage-backed-security	security-finance	accepted	claude wikidata	
mortgage-loan	credit	accepted	claude wikidata	
mortgage-loan	financial-transaction	single	wikidata	
mortgage-loan	goods	single	wikidata	
mortgage-loan	loan	accepted	claude-ruling wikidata	
mortgage-loan	service	single	schemaorg	
mortgage-loan	transaction	single	wikidata	
moving-expense	expense	accepted	claude wordnet	
moving-expense	outgo	single	wordnet	
moving-expense	possession	single	wordnet	
moving-expense	quantity	single	sumo	
muffin-man	peddler	single	claude	
mug	goods	accepted	opencyc wikidata	
municipal-bond	bond	accepted	opencyc wordnet	
municipal-bond	document	single	wordnet	
municipal-bond	financial-asset	single	opencyc	
municipal-bond	information	accepted	opencyc wordnet	
municipal-bond	legal-document	single	wordnet	
municipal-bond	norm	single	opencyc	
municipal-bond	unlisted-security	single	opencyc	
musical-instrument	goods	single	wikidata	
mutual-fund	fund	accepted	claude wordnet	
mutual-fund	standard	single	wordnet	
mutual-fund	structure	single	opencyc	
mutual-fund	system	single	opencyc	
nail	goods	single	wikidata	
naked-option	accomplishment	single	sumo	
naked-option	act	single	sumo	
naked-option	activity	single	sumo	
naked-option	document	single	wordnet	
naked-option	event	single	sumo	
naked-option	exchange	single	sumo	
naked-option	information	single	wordnet	
naked-option	interaction	single	sumo	
naked-option	legal-document	single	wordnet	
naked-option	phenomenon	single	sumo	
naked-option	procedure	single	sumo	
naked-option	purchase-option	accepted	claude wordnet	
naked-option	transaction	single	sumo	
naked-option	volition	single	sumo	
nash-equilibrium	concept	accepted	claude-ruling	
nash-equilibrium	function	single	wikidata	
national-debt	debt	single	claude	
national-debt-ceiling	debt	single	claude	
necktie	goods	accepted	opencyc wikidata	
needle	goods	single	wikidata	
net	goods	single	wikidata	
net-income	income	accepted	claude wikidata wordnet	
net-income	possession	single	wordnet	
net-income	quantity	single	sumo	
net-present-value	concept	accepted	claude-ruling	
net-sales	income	accepted	claude wordnet	
net-sales	possession	single	wordnet	
