sub	sup	status	for	against
keyhole-markup-language	markup-language	accepted	claude wikidata	
knowledge-base	database	accepted	claude-ruling wikidata	
knowledge-base	product	single	yago	
knowledge-graph	database	single	wikidata	
knowledge-graph	knowledge-base	accepted	claude-ruling wikidata	
knuth-morris-pratt-algorithm	string-searching-algorithm	accepted	claude-ruling	
kolmogorov-complexity	quantity	accepted	claude-ruling	
koran	hard-copy	single	sumo	
kotlin	programming-language	accepted	claude-ruling	
kruskals-algorithm	graph-algorithm	accepted	claude-ruling	
kubernetes	software	accepted	claude-ruling	
lambda-calculus	model-of-computation	accepted	claude-ruling	
lamport-timestamp	logical-clock	accepted	claude-ruling	
laptop	artifact	accepted	sumo wordnet	
laptop	computer	accepted	sumo wikidata wordnet	
laptop	device	accepted	sumo wordnet	
laptop	digital-computer	single	wordnet	
laptop	machine	accepted	wikidata wordnet	
laptop	personal-computer	accepted	wikidata wordnet	
laptop	phenomenon	single	sumo	
laptop	physical-object	single	wordnet	
laptop	portable-computer	accepted	claude-ruling sumo wikidata wordnet	
laptop	product	single	yago	
laptop	universe	single	sumo	
latency	network-performance-measure	accepted	claude-ruling	
latency	quantity	accepted	claude-ruling	
latex	markup-language	accepted	claude-ruling wikidata	
laugh-track	audio	single	claude	
lazy-evaluation	algorithm	dissented	wikidata	
lazy-evaluation	data-processing-technique	accepted	claude-ruling	
lazy-evaluation	method	accepted	claude-ruling	
ldap	application-layer-protocol	accepted	claude-ruling	
leader-election	data-processing	accepted	claude-ruling	
legacy-system	computer-system	accepted	claude-ruling	
lempel-ziv	compression-algorithm	accepted	claude-ruling	
lempel-ziv	data-compression	single	wikidata	
lempel-ziv	lossless-compression	accepted	claude wikidata	
letter-of-the-alphabet	character-set	single	sumo	
lexer	compiler	dissented	wikidata	
lexer	computer-program	accepted	claude-ruling	
lexer	software	single	wikidata	
lexical-closure	subroutine	accepted	claude-ruling	
lexical-database	database	accepted	claude wikidata	
lexical-database	electronic-database	accepted	claude wordnet	
lexical-database	indication	single	sumo	
lexical-database	information	accepted	opencyc sumo wordnet	
lexical-database	phenomenon	single	sumo	
lexical-database	physical-object	single	sumo	
lexical-database	universe	single	sumo	
libp2p	communications-protocol	accepted	claude-ruling	
libp2p	software-library	accepted	claude-ruling	
library-program	code	accepted	sumo wordnet	
library-program	computer-program	accepted	sumo wordnet	
library-program	information	single	wordnet	
library-program	measure	single	sumo	
library-program	routine	single	sumo	
library-program	signified	single	sumo	
library-program	software	single	wordnet	
library-routine	code	accepted	sumo wordnet	
library-routine	computer-program	single	sumo	
library-routine	information	single	wordnet	
library-routine	measure	single	sumo	
library-routine	routine	single	sumo	
library-routine	signified	single	sumo	
library-routine	software	single	wordnet	
library-routine	subroutine	accepted	claude wordnet	
light-pen	artifact	accepted	sumo wordnet	
light-pen	device	accepted	sumo wordnet	
light-pen	phenomenon	single	sumo	
light-pen	physical-object	single	wordnet	
light-pen	universe	single	sumo	
line-feed	accomplishment	single	sumo	
line-feed	act	single	sumo	
line-feed	activity	single	sumo	
line-feed	control-operation	accepted	claude-ruling	
line-feed	data-operation	single	wordnet	
line-feed	data-processing	single	wordnet	
line-feed	event	single	sumo	
line-feed	phenomenon	single	sumo	
line-feed	printing-operation	accepted	claude wordnet	
line-feed	procedure	single	sumo	
line-feed	process	single	wordnet	
line-feed	volition	single	sumo	
linear-search	algorithm	accepted	claude-ruling	
linear-search	information-retrieval	dissented	wikidata	
linear-search	search-algorithm	accepted	claude-ruling	
linkage-editor	application	single	wordnet	
linkage-editor	code	accepted	sumo wordnet	
linkage-editor	computer-program	accepted	sumo wordnet	
linkage-editor	editor-program	accepted	claude wordnet	
linkage-editor	information	single	wordnet	
linkage-editor	measure	single	sumo	
linkage-editor	routine	single	sumo	
linkage-editor	signified	single	sumo	
linkage-editor	software	single	wordnet	
linked-data	database	single	wikidata	
linked-data	electronic-database	dissented	wikidata	
linked-data	information	accepted	claude-ruling	
linked-data	software	single	wikidata	
linked-data	web-site	single	wikidata	
linked-list	data-structure	single	wikidata	
linked-list	list	accepted	claude-ruling wikidata	
linked-open-data	database	single	wikidata	
linked-open-data	electronic-database	single	wikidata	
linked-open-data	linked-data	accepted	claude-ruling wikidata	
linked-open-data	open-data	accepted	claude wikidata	
linked-open-data	software	single	wikidata	
linked-open-data	web-site	single	wikidata	
linker	programming-tool	accepted	claude-ruling	
linker	software	accepted	claude wikidata	
linter	programming-tool	accepted	claude-ruling	
linux	free-and-open-source-software	accepted	claude-ruling	
linux	free-software	accepted	claude wikidata	
linux	open-source-software	single	wikidata	
linux	operating-system	single	wikidata	
linux	software	single	wikidata	
linux	unix-like	accepted	claude-ruling wikidata	
linux-distribution	information	accepted	opencyc yago	
linux-distribution	operating-system	accepted	claude-ruling opencyc wikidata	
linux-distribution	product	single	yago	
linux-distribution	software	single	wikidata	
linux-distribution	software-object	single	opencyc	
linux-distribution	software-package	single	opencyc	
linux-distribution	unix-like	accepted	claude wikidata	
linux-foundation	nonprofit-organization	accepted	claude-ruling	
linux-kernel	operating-system-kernel	accepted	claude-ruling	
lisp	information	accepted	sumo wordnet	
lisp	language	accepted	sumo wordnet	
lisp	line-of-text	single	sumo	
lisp	phenomenon	single	sumo	
lisp	programming-language	accepted	claude wordnet	
lisp	universe	single	sumo	
lisp-compiler	code	accepted	sumo wordnet	
lisp-compiler	compiler	accepted	claude wordnet	
lisp-compiler	computer-program	accepted	sumo wordnet	
lisp-compiler	information	single	wordnet	
lisp-compiler	measure	single	sumo	
lisp-compiler	routine	single	sumo	
lisp-compiler	signified	single	sumo	
lisp-compiler	software	single	wordnet	
lisp-program	code	accepted	sumo wordnet	
lisp-program	computer-program	accepted	sumo wordnet	
lisp-program	information	single	wordnet	
lisp-program	measure	single	sumo	
lisp-program	routine	single	sumo	
lisp-program	signified	single	sumo	
lisp-program	software	single	wordnet	
list	data-structure	accepted	claude-ruling wikidata	
list-processing	accomplishment	single	sumo	
list-processing	act	single	sumo	
list-processing	activity	single	sumo	
list-processing	data-processing	accepted	claude wordnet	
list-processing	event	single	sumo	
list-processing	phenomenon	single	sumo	
list-processing	procedure	single	sumo	
list-processing	process	single	wordnet	
list-processing	volition	single	sumo	
load-balancing	data-processing-technique	accepted	claude-ruling	
local-area-network	artifact	accepted	opencyc wordnet	
local-area-network	computer-network	accepted	opencyc wordnet	
local-area-network	device	single	opencyc	
local-area-network	physical-object	single	wordnet	
local-area-network	structure	single	opencyc	
local-area-network	system	single	opencyc	
local-first-software	software	accepted	claude-ruling	
log-file	computer-file	accepted	claude-ruling wikidata	
log-file	data-file	accepted	claude wikidata	
log-file	record	accepted	claude-ruling	
log-structured-merge-tree	data-structure	accepted	claude-ruling	
logic-bomb	code	accepted	sumo wordnet	
logic-bomb	computer-program	accepted	sumo wordnet	
logic-bomb	information	accepted	opencyc wordnet	
logic-bomb	malware	accepted	claude wikidata wordnet	
logic-bomb	measure	single	sumo	
logic-bomb	routine	single	sumo	
logic-bomb	signified	single	sumo	
logic-bomb	software	accepted	wikidata wordnet	
logic-bomb	software-object	single	opencyc	
logic-diagram	artifact	single	sumo	
logic-diagram	contract-condition	single	sumo	
logic-diagram	indication	single	sumo	
logic-diagram	information	accepted	sumo wordnet	
logic-diagram	language	single	wordnet	
logic-diagram	line-of-text	single	sumo	
logic-diagram	multidimensional-language	accepted	claude wordnet	
logic-diagram	phenomenon	single	sumo	
logic-diagram	physical-object	single	sumo	
logic-diagram	programming-language	single	wordnet	
logic-diagram	text	single	sumo	
logic-diagram	universe	single	sumo	
logic-gate	electronic-circuit	accepted	claude-ruling	
logic-programming	computer-programming	single	wikidata	
logic-programming	declarative-programming	accepted	claude-ruling wikidata	
logic-programming	programming-paradigm	single	wikidata	
logic-programming	skill	single	wikidata	
logical-clock	data-structure	accepted	claude-ruling	
logical-operation	accomplishment	single	sumo	
logical-operation	act	single	sumo	
logical-operation	activity	single	sumo	
logical-operation	computer-operation	accepted	claude-ruling	
logical-operation	data-operation	accepted	claude wordnet	
logical-operation	data-processing	single	wordnet	
logical-operation	event	single	sumo	
logical-operation	function	single	wikidata	
logical-operation	phenomenon	single	sumo	
logical-operation	procedure	single	sumo	
logical-operation	process	single	wordnet	
logical-operation	volition	single	sumo	
loop-iteration	event	single	sumo	
loop-iteration	phenomenon	single	sumo	
loop-iteration	process	accepted	claude wordnet	
lossless-compression	data-compression	accepted	claude-ruling wikidata	
lossy-compression	data-compression	accepted	claude-ruling wikidata	
low-level-formatting	accomplishment	single	sumo	
low-level-formatting	act	single	sumo	
low-level-formatting	activity	single	sumo	
low-level-formatting	code	accepted	claude-ruling	
low-level-formatting	event	single	sumo	
low-level-formatting	format	single	wordnet	
low-level-formatting	information	single	wordnet	
low-level-formatting	phenomenon	single	sumo	
low-level-formatting	procedure	single	sumo	
low-level-formatting	volition	single	sumo	
lp	phonograph-record	single	claude	
lua	scripting-language	accepted	claude-ruling	
mac-address	identifier	accepted	claude-ruling	
mac-address	information	single	opencyc	
machine-code	code	accepted	claude-ruling sumo wordnet	
machine-code	computer-program	single	sumo	
machine-code	information	accepted	opencyc wordnet	
machine-code	measure	single	sumo	
machine-code	programming-language	accepted	claude wikidata	
machine-code	routine	single	sumo	
machine-code	signified	single	sumo	
machine-readable-dictionary	artifact	single	sumo	
machine-readable-dictionary	book	single	sumo	
machine-readable-dictionary	component	single	sumo	
machine-readable-dictionary	contract-condition	single	sumo	
machine-readable-dictionary	data-file	single	sumo	
machine-readable-dictionary	device	single	sumo	
machine-readable-dictionary	dictionary	single	sumo	
machine-readable-dictionary	electronic-database	single	wordnet	
machine-readable-dictionary	hard-copy	single	sumo	
machine-readable-dictionary	indication	single	sumo	
machine-readable-dictionary	information	accepted	sumo wordnet	
machine-readable-dictionary	lexical-database	accepted	claude wordnet	
machine-readable-dictionary	line-of-text	single	sumo	
machine-readable-dictionary	mechanism	single	sumo	
machine-readable-dictionary	news	single	sumo	
machine-readable-dictionary	note	single	sumo	
machine-readable-dictionary	phenomenon	single	sumo	
machine-readable-dictionary	physical-object	single	sumo	
machine-readable-dictionary	text	single	sumo	
machine-readable-dictionary	universe	single	sumo	
machine-word	code	accepted	claude-ruling	
macos	operating-system	accepted	claude wikidata	
macos	software	single	wikidata	
macos	unix-like	accepted	claude-ruling	
macro-instruction	accomplishment	single	sumo	
macro-instruction	act	single	sumo	
macro-instruction	activity	single	sumo	
macro-instruction	code	single	wordnet	
macro-instruction	communication	single	sumo	
macro-instruction	computer-instruction	accepted	claude wordnet	
macro-instruction	event	single	sumo	
macro-instruction	information	accepted	sumo wordnet	
macro-instruction	phenomenon	single	sumo	
macro-instruction	procedure	single	sumo	
macro-instruction	universe	single	sumo	
macro-instruction	volition	single	sumo	
magnetic-bubble-memory	artifact	accepted	sumo wordnet	
magnetic-bubble-memory	component	accepted	sumo wordnet	
magnetic-bubble-memory	computer-memory	single	wordnet	
magnetic-bubble-memory	device	accepted	sumo wordnet	
magnetic-bubble-memory	hardware	single	wordnet	
magnetic-bubble-memory	mechanism	single	sumo	
magnetic-bubble-memory	non-volatile-storage	accepted	claude wordnet	
magnetic-bubble-memory	phenomenon	single	sumo	
magnetic-bubble-memory	physical-object	single	wordnet	
magnetic-bubble-memory	universe	single	sumo	
magnetic-core-memory	artifact	single	wordnet	
magnetic-core-memory	component	single	wordnet	
magnetic-core-memory	computer-memory	single	wordnet	
magnetic-core-memory	device	single	wordnet	
magnetic-core-memory	hardware	accepted	wikidata wordnet	
magnetic-core-memory	physical-object	single	wordnet	
magnetic-core-memory	random-access-memory	accepted	wikidata wordnet	
magnetic-core-memory	volatile-storage	single	wordnet	
magnetic-disk	artifact	single	wordnet	
magnetic-disk	device	accepted	claude wordnet	
magnetic-disk	physical-object	single	wordnet	
magnetic-stripe	artifact	single	wordnet	
magnetic-stripe	device	single	wordnet	
magnetic-stripe	magnetic-tape	accepted	claude wordnet	
magnetic-stripe	physical-object	single	wordnet	
magnetic-tape	artifact	accepted	opencyc wordnet	
magnetic-tape	device	accepted	opencyc wordnet	
magnetic-tape	line	single	opencyc	
magnetic-tape	physical-object	single	wordnet	
magnetic-tape	product	single	yago	
magnetic-tape	route	single	opencyc	
magnetic-tape	tape	single	opencyc	
mailing-list	list	single	claude	
mainframe-computer	artifact	accepted	opencyc sumo wordnet	
mainframe-computer	computer	accepted	opencyc sumo wikidata wordnet	
mainframe-computer	computer-server	accepted	claude wikidata	
mainframe-computer	device	accepted	opencyc sumo wordnet	
mainframe-computer	digital-computer	accepted	claude claude-ruling wordnet	
mainframe-computer	machine	accepted	wikidata wordnet	
mainframe-computer	phenomenon	single	sumo	
mainframe-computer	physical-object	single	wordnet	
mainframe-computer	product	accepted	opencyc yago	
mainframe-computer	structure	single	opencyc	
mainframe-computer	system	single	opencyc	
mainframe-computer	universe	single	sumo	
majority-operation	accomplishment	single	sumo	
majority-operation	act	single	sumo	
majority-operation	activity	single	sumo	
majority-operation	data-operation	single	wordnet	
majority-operation	data-processing	single	wordnet	
majority-operation	event	single	sumo	
majority-operation	phenomenon	single	sumo	
majority-operation	procedure	single	sumo	
majority-operation	process	single	wordnet	
majority-operation	threshold-operation	accepted	claude-ruling wordnet	
majority-operation	volition	single	sumo	
makefile	configuration-file	accepted	claude-ruling	
malware	code	accepted	sumo wordnet	
malware	computer-program	accepted	sumo wordnet	
malware	information	accepted	wordnet yago	
malware	measure	single	sumo	
malware	product	single	yago	
malware	routine	single	sumo	
malware	signified	single	sumo	
malware	software	accepted	claude-ruling wikidata wordnet	
man-in-the-middle-attack	cyberattack	accepted	claude-ruling	
manifest-file	computer-file	accepted	claude-ruling wikidata	
manifest-file	data-file	accepted	claude wikidata	
manual	hard-copy	single	sumo	
manual-alphabet	alphabet	single	claude	
manual-memory-management	memory-management	accepted	claude-ruling wikidata	
mapreduce	data-processing-technique	accepted	claude-ruling	
mapreduce	software-design-pattern	accepted	claude-ruling	
markdown	markup-language	accepted	claude-ruling	
markup-language	computer-language	accepted	claude-ruling yago	
markup-language	information	single	yago	
markup-language	product	single	yago	
master-file	artifact	single	sumo	
master-file	computer-file	accepted	claude wordnet	
master-file	contract-condition	single	sumo	
master-file	data-file	single	wordnet	
master-file	indication	accepted	sumo wordnet	
master-file	information	accepted	sumo wordnet	
master-file	line-of-text	single	sumo	
master-file	phenomenon	single	sumo	
master-file	physical-object	single	sumo	
master-file	text	single	sumo	
master-file	universe	single	sumo	
masthead	list	single	claude	
matlab	programming-language	accepted	claude-ruling	
matrix	array-data-structure	dissented	wikidata	
matrix	data-structure	single	wikidata	
matrix-addition	matrix-operation	single	claude	
matrix-inversion	matrix-operation	single	claude	
matrix-multiplication	matrix-operation	single	claude	
matrix-operation	mathematical-process	single	claude	
matrix-protocol	messaging-protocol	accepted	claude-ruling	
matrix-transposition	matrix-operation	single	claude	
matroska	file-format	single	wikidata	
matroska	multimedia-container-format	accepted	claude-ruling wikidata	
maximization	mathematical-process	single	claude	
maximum-flow-problem	computational-problem	accepted	claude-ruling	
mbox	file-format	accepted	claude-ruling	
mediawiki	wiki-software	accepted	claude-ruling	
memcached	key-value-database	accepted	claude-ruling	
memoization	data-processing-technique	accepted	claude-ruling	
memory-access	accomplishment	single	sumo	
memory-access	act	single	sumo	
memory-access	activity	single	sumo	
memory-access	computer-operation	accepted	claude-ruling	
memory-access	data-operation	accepted	claude wordnet	
memory-access	data-processing	single	wordnet	
memory-access	event	single	sumo	
memory-access	phenomenon	single	sumo	
memory-access	procedure	single	sumo	
memory-access	process	single	wordnet	
memory-access	volition	single	sumo	
memory-allocation	act	accepted	claude wordnet	
memory-allocation	action	single	opencyc	
memory-allocation	event	accepted	opencyc sumo wordnet	
memory-allocation	locating	single	sumo	
memory-allocation	phenomenon	single	sumo	
memory-allocation	situation	single	opencyc	
memory-allocation	visit	single	sumo	
memory-chip	artifact	accepted	sumo wordnet	
memory-chip	chip	accepted	claude wordnet	
memory-chip	component	single	sumo	
memory-chip	device	accepted	sumo wordnet	
memory-chip	mechanism	single	sumo	
memory-chip	phenomenon	single	sumo	
memory-chip	physical-object	single	wordnet	
memory-chip	universe	single	sumo	
memory-dump	artifact	single	sumo	
memory-dump	contract-condition	single	sumo	
memory-dump	indication	single	sumo	
memory-dump	information	accepted	sumo wordnet	
memory-dump	line-of-text	single	sumo	
memory-dump	phenomenon	single	sumo	
memory-dump	physical-object	single	sumo	
memory-dump	text	accepted	sumo wordnet	
memory-dump	universe	single	sumo	
memory-leak	software-bug	accepted	claude-ruling	
memory-management	data-processing-technique	accepted	claude-ruling	
memory-paging	memory-management	accepted	claude-ruling	
memory-paging	virtual-memory	dissented	wikidata	
menu	bill.communication	single	claude	
mercurial	version-control-software	accepted	claude-ruling	
merge-sort	algorithm	single	wikidata	
merge-sort	sorting-algorithm	accepted	claude-ruling wikidata	
merkle-tree	data-structure	single	wikidata	
merkle-tree	tree-data-structure	accepted	claude-ruling wikidata	
message-authentication-code	code	accepted	claude-ruling	
message-broker	middleware	accepted	claude-ruling	
message-passing	data-processing-technique	accepted	claude-ruling	
message-queue	software	accepted	claude-ruling	
messagepack	data-serialization-format	accepted	claude-ruling	
metadata	information	accepted	claude-ruling	
metadata-standard	dataset	single	yago	
metadata-standard	information	single	yago	
metadata-standard	product	single	yago	
metadata-standard	technical-standard	accepted	claude-ruling	
metadata-tag	metadata	accepted	claude wikidata	
metaprogramming	computer-programming	accepted	claude wikidata	
metaprogramming	programming-paradigm	accepted	claude-ruling	
metaprogramming	skill	single	wikidata	
microcontroller	artifact	single	opencyc	
microcontroller	chip	accepted	claude-ruling wikidata	
microcontroller	device	single	opencyc	
microcontroller	hardware	accepted	claude wikidata	
microcontroller	microprocessor	single	opencyc	
microcontroller	product	accepted	opencyc yago	
microphone	data-input-device	accepted	claude wikidata	
microphone	peripheral	single	wikidata	
microphone	user-interface	single	wikidata	
microprocessor	artifact	accepted	opencyc sumo wordnet	
microprocessor	chip	accepted	claude wordnet	
microprocessor	component	single	sumo	
microprocessor	device	accepted	opencyc sumo wordnet	
microprocessor	mechanism	single	sumo	
microprocessor	phenomenon	single	sumo	
microprocessor	physical-object	single	wordnet	
microprocessor	product	accepted	opencyc yago	
microprocessor	universe	single	sumo	
microservices	computer-science	single	wikidata	
microservices	service-oriented-architecture	accepted	claude wikidata	
microservices	software-architecture	accepted	claude-ruling wikidata	
microsoft-windows	code	accepted	sumo wordnet	
microsoft-windows	computer-program	single	sumo	
microsoft-windows	information	single	wordnet	
microsoft-windows	measure	single	sumo	
microsoft-windows	operating-system	accepted	claude claude-ruling wikidata wordnet	
microsoft-windows	routine	single	sumo	
microsoft-windows	signified	single	sumo	
microsoft-windows	software	accepted	wikidata wordnet	
middleware	information	single	yago	
middleware	product	single	yago	
middleware	software	accepted	claude wikidata	
middleware	system-software	accepted	claude-ruling	
mime	actor	single	opencyc	
mime	artist	single	opencyc	
mime	human	single	opencyc	
mime	internet-standard	accepted	claude-ruling	
mime	mammal	single	opencyc	
mime	professional	single	opencyc	
mime	structure	single	opencyc	
mime	system	single	opencyc	
mime	vertebrate	single	opencyc	
mime	worker	single	opencyc	
minicomputer	artifact	accepted	opencyc sumo wordnet	
minicomputer	computer	accepted	opencyc wikidata wordnet	
minicomputer	device	accepted	opencyc sumo wordnet	
minicomputer	digital-computer	accepted	claude wordnet	
minicomputer	machine	accepted	sumo wikidata wordnet	
minicomputer	machinery	single	sumo	
minicomputer	phenomenon	single	sumo	
minicomputer	physical-object	single	wordnet	
minicomputer	product	accepted	opencyc yago	
minicomputer	structure	single	opencyc	
minicomputer	system	single	opencyc	
minicomputer	universe	single	sumo	
minimum-spanning-tree	graph	dissented	wikidata	
minimum-spanning-tree	tree-data-structure	accepted	claude-ruling	
mit-license	software-license	accepted	claude-ruling	
mixin	object-class	accepted	claude-ruling	
model-of-computation	concept	accepted	claude-ruling	
model-view-controller	software-design-pattern	accepted	claude-ruling	
modem	artifact	accepted	opencyc wordnet	
modem	device	single	opencyc	
modem	equipment	accepted	claude wordnet	
modem	physical-object	single	wordnet	
modem	product	single	opencyc	
module	software-object	single	opencyc	
monadic-operation	accomplishment	single	sumo	
monadic-operation	act	single	sumo	
monadic-operation	activity	single	sumo	
monadic-operation	computer-operation	accepted	claude-ruling	
monadic-operation	data-operation	accepted	claude wordnet	
monadic-operation	data-processing	single	wordnet	
monadic-operation	event	single	sumo	
monadic-operation	phenomenon	single	sumo	
monadic-operation	procedure	single	sumo	
monadic-operation	process	single	wordnet	
monadic-operation	volition	single	sumo	
monitor-program	code	accepted	sumo wordnet	
monitor-program	computer-program	accepted	sumo wordnet	
monitor-program	information	single	wordnet	
monitor-program	measure	single	sumo	
monitor-program	routine	single	sumo	
monitor-program	signified	single	sumo	
monitor-program	software	single	wordnet	
monolithic-application	computer-science	single	wikidata	
monolithic-application	software-architecture	accepted	claude-ruling wikidata	
moores-law	law	accepted	claude-ruling	
motherboard	hardware	accepted	claude-ruling wikidata	
mozilla-foundation	nonprofit-organization	accepted	claude-ruling	
mp3	audio-coding-format	accepted	claude-ruling	
mp3	audio-file-format	accepted	claude-ruling	
mp3	information	single	opencyc	
mp3	stream	single	opencyc	
mp4	image	single	opencyc	
mp4	information	single	opencyc	
mp4	multimedia-container-format	accepted	claude-ruling	
mp4	stream	single	opencyc	
mqtt	messaging-protocol	accepted	claude-ruling	
mug-file	data-file	single	claude	
multi-factor-authentication	authentication	accepted	claude-ruling	
multidimensional-language	information	accepted	sumo wordnet	
multidimensional-language	language	accepted	sumo wordnet	
multidimensional-language	line-of-text	single	sumo	
multidimensional-language	phenomenon	single	sumo	
multidimensional-language	programming-language	accepted	claude wordnet	
multidimensional-language	universe	single	sumo	
multimedia-container-format	file-format	accepted	claude wikidata	
multiplex-operation	accomplishment	single	sumo	
multiplex-operation	act	single	sumo	
multiplex-operation	activity	single	sumo	
multiplex-operation	computer-operation	accepted	claude-ruling	
multiplex-operation	data-operation	accepted	claude wordnet	
multiplex-operation	data-processing	single	wordnet	
multiplex-operation	event	single	sumo	
multiplex-operation	phenomenon	single	sumo	
multiplex-operation	procedure	single	sumo	
multiplex-operation	process	single	wordnet	
multiplex-operation	volition	single	sumo	
multiplication	arithmetic-operation	single	claude	
multiprocessing	accomplishment	single	sumo	
multiprocessing	act	single	sumo	
multiprocessing	activity	single	sumo	
multiprocessing	data-processing	accepted	claude wordnet	
multiprocessing	event	single	sumo	
multiprocessing	phenomenon	single	sumo	
multiprocessing	procedure	single	sumo	
multiprocessing	process	single	wordnet	
multiprocessing	volition	single	sumo	
multiprocessor	artifact	accepted	sumo wordnet	
multiprocessor	computer	single	wordnet	
multiprocessor	device	accepted	sumo wordnet	
multiprocessor	digital-computer	accepted	claude wordnet	
multiprocessor	machine	accepted	sumo wordnet	
multiprocessor	machinery	single	sumo	
multiprocessor	phenomenon	single	sumo	
multiprocessor	physical-object	single	wordnet	
multiprocessor	universe	single	sumo	
multithreading	concurrency	accepted	claude wikidata	
multithreading	data-processing-technique	accepted	claude-ruling	
musical-instrument-digital-interface	attribute	single	sumo	
musical-instrument-digital-interface	communications-protocol	accepted	claude wordnet	
musical-instrument-digital-interface	information	single	wordnet	
musical-instrument-digital-interface	normal	single	sumo	
musical-instrument-digital-interface	property	single	sumo	
muster-roll	roster	single	claude	
mutation-testing	software-testing	accepted	claude-ruling wikidata	
mutex	data-type	accepted	claude wikidata	
mutex	software-object	accepted	claude-ruling	
mutual-information	quantity	accepted	claude-ruling	
mysql	relational-database-management-system	accepted	claude-ruling	
n-triples	rdf-serialization-format	accepted	claude-ruling	
name	identifier	accepted	claude wikidata	
namespace	identifier	accepted	claude-ruling wikidata	
namespace	information	single	wikidata	
namespace	set	accepted	claude-ruling	
natural-language-processor	application	accepted	claude wordnet	
natural-language-processor	code	accepted	sumo wordnet	
natural-language-processor	computer-program	accepted	sumo wordnet	
natural-language-processor	information	single	wordnet	
natural-language-processor	measure	single	sumo	
natural-language-processor	routine	single	sumo	
natural-language-processor	signified	single	sumo	
natural-language-processor	software	single	wordnet	
necrology	list	single	claude	
network-address-translation	data-processing-technique	accepted	claude-ruling	
network-architecture	concept	accepted	claude-ruling	
network-bandwidth	network-performance-measure	accepted	claude-ruling	
network-client	software	accepted	claude-ruling wikidata	
network-file-system	distributed-file-system	accepted	claude-ruling	
network-file-system	file-system	accepted	claude wikidata	
network-file-system	software	single	wikidata	
network-firewall	artifact	single	wordnet	
network-firewall	computer-security-system	accepted	claude claude-ruling wordnet	
network-firewall	physical-object	single	wordnet	
network-gateway	hardware	accepted	claude wikidata	
network-gateway	networking-hardware	accepted	claude-ruling	
network-host	network-node	accepted	claude-ruling	
network-interface-controller	hardware	accepted	claude wikidata	
network-interface-controller	networking-hardware	accepted	claude-ruling	
network-layer	concept	accepted	claude-ruling	
network-node	artifact	accepted	sumo wordnet	
network-node	computer	accepted	claude-ruling sumo wordnet	
network-node	device	accepted	sumo wordnet	
network-node	machine	single	wordnet	
network-node	phenomenon	single	sumo	
network-node	physical-object	single	wordnet	
network-node	universe	single	sumo	
network-packet	information	single	wordnet	
network-packet	message	accepted	claude claude-ruling wordnet	
network-port	computer-address	accepted	claude-ruling	
network-programming	schedule	single	claude	
network-router	artifact	single	wordnet	
network-router	device	accepted	claude wordnet	
network-router	hardware	accepted	claude wikidata	
network-router	networking-hardware	accepted	claude-ruling	
network-router	physical-object	single	wordnet	
network-routing	data-processing	accepted	claude-ruling	
network-socket	software-object	accepted	claude-ruling	
network-switch	hardware	accepted	claude wikidata	
network-switch	networking-hardware	accepted	claude-ruling	
network-time-protocol	application-layer-protocol	accepted	claude-ruling	
network-topology	concept	accepted	claude-ruling	
new-line	accomplishment	single	sumo	
new-line	act	single	sumo	
new-line	activity	single	sumo	
new-line	control-operation	accepted	claude-ruling	
new-line	data-operation	single	wordnet	
new-line	data-processing	single	wordnet	
new-line	event	single	sumo	
new-line	phenomenon	single	sumo	
new-line	printing-operation	accepted	claude wordnet	
new-line	procedure	single	sumo	
new-line	process	single	wordnet	
new-line	volition	single	sumo	
nim-language	programming-language	accepted	claude-ruling	
noisy-channel-coding-theorem	concept	accepted	claude-ruling	
noisy-channel-coding-theorem	theorem	accepted	claude-ruling	
non-dedicated-file-server	artifact	accepted	sumo wordnet	
non-dedicated-file-server	computer	accepted	sumo wordnet	
non-dedicated-file-server	device	accepted	sumo wordnet	
non-dedicated-file-server	digital-computer	single	wordnet	
non-dedicated-file-server	file-server	accepted	claude wordnet	
non-dedicated-file-server	machine	single	wordnet	
non-dedicated-file-server	phenomenon	single	sumo	
non-dedicated-file-server	physical-object	single	wordnet	
non-dedicated-file-server	universe	single	sumo	
non-volatile-storage	artifact	single	wordnet	
non-volatile-storage	component	single	wordnet	
non-volatile-storage	computer-memory	accepted	claude wordnet	
non-volatile-storage	device	single	wordnet	
non-volatile-storage	hardware	single	wordnet	
non-volatile-storage	physical-object	single	wordnet	
nonsolid-color	attribute	accepted	sumo wordnet	
nonsolid-color	property	single	sumo	
nosql	database-management-system	accepted	claude-ruling wikidata	
nosql	software	single	wikidata	
notebook-computer	digital-computer	single	wordnet	
notebook-computer	personal-computer	accepted	wikidata wordnet	
notebook-computer	portable-computer	accepted	claude wikidata wordnet	
novel	hard-copy	single	sumo	
np-completeness	property	accepted	claude-ruling	
null-pointer	pointer-data-type	accepted	claude-ruling	
number-cruncher	artifact	accepted	sumo wordnet	
number-cruncher	computer	accepted	sumo wordnet	
number-cruncher	device	accepted	sumo wordnet	
number-cruncher	machine	single	wordnet	
number-cruncher	phenomenon	single	sumo	
number-cruncher	physical-object	single	wordnet	
number-cruncher	universe	single	sumo	
numeral	character-set	single	sumo	
nvm-express	hardware-interface	accepted	claude-ruling	
nyquist-shannon-sampling-theorem	concept	accepted	claude-ruling	
