kind	sub	sup	detail
unplaced	rule.cognition		no accepted parent reaches a root
unplaced	rule.time		no accepted parent reaches a root
unplaced	sarcasm		no accepted parent reaches a root
unplaced	scale-of-measurement		no accepted parent reaches a root
unplaced	school-term		no accepted parent reaches a root
unplaced	score		no accepted parent reaches a root
unplaced	season		no accepted parent reaches a root
unplaced	sec		no accepted parent reaches a root
unplaced	sequence		no accepted parent reaches a root
unplaced	share		no accepted parent reaches a root
unplaced	shift		no accepted parent reaches a root
unplaced	short-circuit		no accepted parent reaches a root
unplaced	signature		no accepted parent reaches a root
unplaced	signified		no accepted parent reaches a root
unplaced	skin-cream		no accepted parent reaches a root
unplaced	slant		no accepted parent reaches a root
unplaced	slice		no accepted parent reaches a root
unplaced	slot		no accepted parent reaches a root
unplaced	soprano		no accepted parent reaches a root
unplaced	south		no accepted parent reaches a root
unplaced	sovereign		no accepted parent reaches a root
unplaced	springtime		no accepted parent reaches a root
unplaced	standard		no accepted parent reaches a root
unplaced	state-of-matter		no accepted parent reaches a root
unplaced	strip		no accepted parent reaches a root
unplaced	stunt-man		no accepted parent reaches a root
unplaced	style		no accepted parent reaches a root
unplaced	subject		no accepted parent reaches a root
unplaced	summation		no accepted parent reaches a root
unplaced	summer		no accepted parent reaches a root
unplaced	sun		no accepted parent reaches a root
unplaced	sunday		no accepted parent reaches a root
unplaced	supply		no accepted parent reaches a root
unplaced	surrender		no accepted parent reaches a root
unplaced	syllable		no accepted parent reaches a root
unplaced	sympathy		no accepted parent reaches a root
unplaced	system		no accepted parent reaches a root
unplaced	tabular-array		no accepted parent reaches a root
unplaced	tariff		no accepted parent reaches a root
unplaced	tax		no accepted parent reaches a root
unplaced	teacher		no accepted parent reaches a root
unplaced	tear		no accepted parent reaches a root
unplaced	telephone-line		no accepted parent reaches a root
unplaced	television		no accepted parent reaches a root
unplaced	tempo		no accepted parent reaches a root
unplaced	tendency		no accepted parent reaches a root
unplaced	term		no accepted parent reaches a root
unplaced	terminology		no accepted parent reaches a root
unplaced	theoretical-account		no accepted parent reaches a root
unplaced	tilt		no accepted parent reaches a root
unplaced	time-of-day		no accepted parent reaches a root
unplaced	time-period		no accepted parent reaches a root
unplaced	time-slot		no accepted parent reaches a root
unplaced	title		no accepted parent reaches a root
unplaced	title-of-respect		no accepted parent reaches a root
unplaced	tonality		no accepted parent reaches a root
unplaced	tone		no accepted parent reaches a root
unplaced	track		no accepted parent reaches a root
unplaced	traction		no accepted parent reaches a root
unplaced	trainer		no accepted parent reaches a root
unplaced	trial		no accepted parent reaches a root
unplaced	twelve		no accepted parent reaches a root
unplaced	twilight		no accepted parent reaches a root
unplaced	unit		no accepted parent reaches a root
unplaced	universe		no accepted parent reaches a root
unplaced	upgrade		no accepted parent reaches a root
unplaced	venus		no accepted parent reaches a root
unplaced	version		no accepted parent reaches a root
unplaced	volume		no accepted parent reaches a root
unplaced	wallop		no accepted parent reaches a root
unplaced	web		no accepted parent reaches a root
unplaced	week		no accepted parent reaches a root
unplaced	weekend		no accepted parent reaches a root
unplaced	west		no accepted parent reaches a root
unplaced	winter		no accepted parent reaches a root
unplaced	wonder		no accepted parent reaches a root
unplaced	word		no accepted parent reaches a root
unplaced	year		no accepted parent reaches a root
unplaced	youth		no accepted parent reaches a root
unplaced	zero		no accepted parent reaches a root
