sub	sup	status	for	against
medicating	procedure	single	sumo	
medicating	tending	single	wordnet	
medicating	therapy	accepted	sumo wordnet	
medicating	volition	single	sumo	
medicating	work	single	wordnet	
medicinal-powder	agent	single	wordnet	
medicinal-powder	artifact	accepted	claude wordnet	
medicinal-powder	drug	single	wordnet	
medicinal-powder	material	single	sumo	
medicinal-powder	medication	accepted	claude wordnet	
medicinal-powder	phenomenon	single	sumo	
medicinal-powder	physical-object	single	wordnet	
medicinal-powder	substance	accepted	sumo wordnet	
medicinal-powder	universe	single	sumo	
megalomania	attribute	accepted	sumo wordnet	
megalomania	condition	accepted	claude wordnet	
megalomania	inclination	single	sumo	
megalomania	mentality	single	sumo	
megalomania	property	single	sumo	
megalomania	state	single	wordnet	
megalomania	symptomatic-effect	single	sumo	
megalomania	trait	single	sumo	
megavitamin-therapy	act	single	wordnet	
megavitamin-therapy	activity	single	wordnet	
megavitamin-therapy	event	accepted	sumo wordnet	
megavitamin-therapy	locating	single	sumo	
megavitamin-therapy	phenomenon	single	sumo	
megavitamin-therapy	tending	single	wordnet	
megavitamin-therapy	therapy	accepted	claude wordnet	
megavitamin-therapy	visit	single	sumo	
megavitamin-therapy	work	single	wordnet	
melanoma	attribute	accepted	sumo wordnet	
melanoma	cancer	single	wordnet	
melanoma	carcinoma	single	wordnet	
melanoma	condition	single	wordnet	
melanoma	disease	single	wordnet	
melanoma	event	single	opencyc	
melanoma	illness	accepted	opencyc wordnet	
melanoma	malignancy	single	wordnet	
melanoma	property	single	sumo	
melanoma	situation	single	opencyc	
melanoma	skin-cancer	accepted	opencyc wikidata wordnet	
melanoma	state	single	wordnet	
melanoma	symptomatic-effect	single	sumo	
melanoma	tissue-growth	single	wordnet	
melanoma	tumor	single	wordnet	
menace	quack	single	sumo	
meniere's-disease	attribute	accepted	sumo wordnet	
meniere's-disease	condition	single	wordnet	
meniere's-disease	disease	accepted	claude wordnet	
meniere's-disease	illness	single	wordnet	
meniere's-disease	property	single	sumo	
meniere's-disease	state	single	wordnet	
meniere's-disease	symptomatic-effect	single	sumo	
meningism	clinical-sign	accepted	claude wikidata	
meningism	cognition	single	wordnet	
meningism	event	single	sumo	
meningism	evidence	single	wordnet	
meningism	phenomenon	single	sumo	
meningism	symptom	accepted	claude wikidata wordnet	
meniscectomy	ablation	accepted	claude wordnet	
meniscectomy	act	single	wordnet	
meniscectomy	activity	single	wordnet	
meniscectomy	event	accepted	sumo wordnet	
meniscectomy	operation	single	wordnet	
meniscectomy	phenomenon	single	sumo	
meniscectomy	procedure	single	wordnet	
meniscectomy	visit	single	sumo	
menorrhagia	attribute	single	sumo	
menorrhagia	cognition	single	wordnet	
menorrhagia	evidence	single	wordnet	
menorrhagia	process	accepted	claude wordnet	
menorrhagia	property	single	sumo	
menorrhagia	symptom	accepted	claude wordnet	
menorrhagia	symptomatic-effect	single	sumo	
mental-disorder	attribute	accepted	sumo wordnet	
mental-disorder	condition	accepted	claude wordnet	
mental-disorder	disease	accepted	claude wikidata	
mental-disorder	illness	accepted	claude wikidata	
mental-disorder	inclination	single	sumo	
mental-disorder	mentality	single	sumo	
mental-disorder	property	single	sumo	
mental-disorder	state	single	wordnet	
mental-disorder	symptomatic-effect	single	sumo	
mental-disorder	trait	single	sumo	
mesothelioma	attribute	accepted	sumo wordnet	
mesothelioma	cancer	single	wordnet	
mesothelioma	carcinoma	accepted	claude wordnet	
mesothelioma	condition	single	wordnet	
mesothelioma	disease	single	wordnet	
mesothelioma	illness	single	wordnet	
mesothelioma	malignancy	single	wordnet	
mesothelioma	property	single	sumo	
mesothelioma	state	single	wordnet	
mesothelioma	symptomatic-effect	single	sumo	
mesothelioma	tissue-growth	single	wordnet	
mesothelioma	tumor	single	wordnet	
methacholine	agent	single	wordnet	
methacholine	drug	single	wordnet	
methacholine	material	single	sumo	
methacholine	medication	accepted	claude wordnet	
methacholine	phenomenon	single	sumo	
methacholine	substance	accepted	sumo wordnet	
methacholine	universe	single	sumo	
methicillin	agent	single	wordnet	
methicillin	antibacterial	single	wordnet	
methicillin	drug	single	wordnet	
methicillin	medication	single	wordnet	
methicillin	medicine	single	opencyc	
methicillin	penicillin	accepted	opencyc wordnet	
methicillin	prescription-drug	single	opencyc	
methicillin	substance	single	wordnet	
metrazol-shock	act	single	wordnet	
metrazol-shock	activity	single	wordnet	
metrazol-shock	event	accepted	sumo wordnet	
metrazol-shock	locating	single	sumo	
metrazol-shock	phenomenon	single	sumo	
metrazol-shock	shock-therapy	accepted	claude wordnet	
metrazol-shock	tending	single	wordnet	
metrazol-shock	therapy	single	wordnet	
metrazol-shock	visit	single	sumo	
metrazol-shock	work	single	wordnet	
metrorrhagia	attribute	single	wordnet	
metrorrhagia	bleeding	accepted	claude wordnet	
metrorrhagia	condition	single	wordnet	
metrorrhagia	event	single	sumo	
metrorrhagia	injury	single	wordnet	
metrorrhagia	phenomenon	single	sumo	
metrorrhagia	state	single	wordnet	
microsurgery	accomplishment	single	sumo	
microsurgery	act	accepted	sumo wordnet	
microsurgery	activity	accepted	sumo wordnet	
microsurgery	event	accepted	sumo wordnet	
microsurgery	operation	accepted	sumo wordnet	
microsurgery	phenomenon	single	sumo	
microsurgery	procedure	accepted	sumo wordnet	
microsurgery	surgery	dissented	wikidata	
microsurgery	therapy	single	sumo	
microsurgery	volition	single	sumo	
microwave-diathermy-machine	artifact	accepted	sumo wordnet	
microwave-diathermy-machine	device	accepted	sumo wordnet	
microwave-diathermy-machine	diathermy-machine	accepted	claude wordnet	
microwave-diathermy-machine	instrument	single	wordnet	
microwave-diathermy-machine	phenomenon	single	sumo	
microwave-diathermy-machine	physical-object	single	wordnet	
microwave-diathermy-machine	universe	single	sumo	
midwife	adult	accepted	opencyc wordnet	
midwife	agent	single	wordnet	
midwife	attribute	single	sumo	
midwife	human	single	opencyc	
midwife	mammal	single	opencyc	
midwife	nurse	accepted	opencyc wordnet	
midwife	organism	single	wordnet	
midwife	person	single	wordnet	
midwife	physical-object	single	wordnet	
midwife	professional	accepted	opencyc wordnet	
midwife	property	single	sumo	
midwife	structure	single	opencyc	
midwife	system	single	opencyc	
midwife	vertebrate	single	opencyc	
midwife	worker	single	opencyc	
mile	quack	single	sumo	
military-hospital	address	single	sumo	
military-hospital	artifact	accepted	sumo wordnet	
military-hospital	building	single	wordnet	
military-hospital	development	single	sumo	
military-hospital	hospital	accepted	sumo wikidata wordnet yago	
military-hospital	organization	single	yago	
military-hospital	phenomenon	single	sumo	
military-hospital	physical-object	single	wordnet	
military-hospital	place	accepted	sumo yago	
military-hospital	structure	single	wordnet	
military-hospital	universe	single	sumo	
military-hospital	workplace	single	wikidata	
milk-sickness	attribute	accepted	sumo wordnet	
milk-sickness	condition	single	wordnet	
milk-sickness	disease	accepted	claude wordnet	
milk-sickness	illness	single	wordnet	
milk-sickness	property	single	sumo	
milk-sickness	state	single	wordnet	
milk-sickness	symptomatic-effect	single	sumo	
minimally-invasive-coronary-bypass-surgery	accomplishment	single	sumo	
minimally-invasive-coronary-bypass-surgery	act	accepted	sumo wordnet	
minimally-invasive-coronary-bypass-surgery	activity	accepted	sumo wordnet	
minimally-invasive-coronary-bypass-surgery	closed-heart-surgery	accepted	claude wordnet	
minimally-invasive-coronary-bypass-surgery	event	accepted	sumo wordnet	
minimally-invasive-coronary-bypass-surgery	heart-surgery	single	wordnet	
minimally-invasive-coronary-bypass-surgery	operation	accepted	sumo wordnet	
minimally-invasive-coronary-bypass-surgery	phenomenon	single	sumo	
minimally-invasive-coronary-bypass-surgery	procedure	accepted	sumo wordnet	
minimally-invasive-coronary-bypass-surgery	therapy	single	sumo	
minimally-invasive-coronary-bypass-surgery	volition	single	sumo	
minimum	quack	single	sumo	
minor-surgery	accomplishment	single	sumo	
minor-surgery	act	accepted	sumo wordnet	
minor-surgery	activity	accepted	sumo wordnet	
minor-surgery	event	accepted	sumo wordnet	
minor-surgery	operation	accepted	sumo wordnet	
minor-surgery	phenomenon	single	sumo	
minor-surgery	procedure	accepted	sumo wordnet	
minor-surgery	therapy	single	sumo	
minor-surgery	volition	single	sumo	
miracle	quack	single	sumo	
misery	quack	single	sumo	
mistake	quack	single	sumo	
mithramycin	agent	single	wordnet	
mithramycin	antibacterial	single	wordnet	
mithramycin	antineoplastic-antibiotic	accepted	claude wordnet	
mithramycin	cytotoxic-drug	single	wordnet	
mithramycin	drug	single	wordnet	
mithramycin	material	single	sumo	
mithramycin	medication	single	wordnet	
mithramycin	phenomenon	single	sumo	
mithramycin	substance	accepted	sumo wordnet	
mithramycin	universe	single	sumo	
mitomycin	agent	single	wordnet	
mitomycin	antibacterial	accepted	claude wordnet	
mitomycin	drug	single	wordnet	
mitomycin	material	single	sumo	
mitomycin	medication	single	wordnet	
mitomycin	phenomenon	single	sumo	
mitomycin	substance	accepted	sumo wordnet	
mitomycin	universe	single	sumo	
modified-radical-mastectomy	ablation	single	wordnet	
modified-radical-mastectomy	act	single	wordnet	
modified-radical-mastectomy	activity	single	wordnet	
modified-radical-mastectomy	event	accepted	sumo wordnet	
modified-radical-mastectomy	mastectomy	accepted	claude wordnet	
modified-radical-mastectomy	operation	single	wordnet	
modified-radical-mastectomy	phenomenon	single	sumo	
modified-radical-mastectomy	procedure	single	wordnet	
modified-radical-mastectomy	visit	single	sumo	
monocytic-leukemia	attribute	accepted	sumo wordnet	
monocytic-leukemia	cancer	single	wordnet	
monocytic-leukemia	condition	single	wordnet	
monocytic-leukemia	disease	single	wordnet	
monocytic-leukemia	illness	single	wordnet	
monocytic-leukemia	leukemia	accepted	claude wordnet	
monocytic-leukemia	malignancy	single	wordnet	
monocytic-leukemia	property	single	sumo	
monocytic-leukemia	state	single	wordnet	
monocytic-leukemia	symptomatic-effect	single	sumo	
monocytic-leukemia	tissue-growth	single	wordnet	
monocytic-leukemia	tumor	single	wordnet	
monocytosis	cognition	single	wordnet	
monocytosis	event	single	sumo	
monocytosis	evidence	single	wordnet	
monocytosis	phenomenon	single	sumo	
monocytosis	symptom	accepted	claude wordnet	
monopoly	quack	single	sumo	
mosquito-bite	attribute	single	wordnet	
mosquito-bite	condition	single	wordnet	
mosquito-bite	event	single	sumo	
mosquito-bite	injury	accepted	sumo wordnet	
mosquito-bite	part	single	opencyc	
mosquito-bite	phenomenon	single	sumo	
mosquito-bite	state	single	wordnet	
mosquito-bite	sting	accepted	claude wordnet	
mosquito-bite	structure	single	opencyc	
mosquito-bite	system	single	opencyc	
mucocutaneous-leishmaniasis	attribute	accepted	sumo wordnet	
mucocutaneous-leishmaniasis	condition	single	wordnet	
mucocutaneous-leishmaniasis	leishmaniasis	accepted	claude wordnet	
mucocutaneous-leishmaniasis	property	single	sumo	
mucocutaneous-leishmaniasis	protozoal-infection	single	wordnet	
mucocutaneous-leishmaniasis	state	single	wordnet	
mucocutaneous-leishmaniasis	symptomatic-effect	single	sumo	
munchausen's-syndrome	cognition	single	wordnet	
munchausen's-syndrome	event	single	sumo	
munchausen's-syndrome	evidence	single	wordnet	
munchausen's-syndrome	phenomenon	single	sumo	
munchausen's-syndrome	symptom	single	wordnet	
munchausen's-syndrome	syndrome	accepted	claude wordnet	
musca-volitans	cognition	single	wordnet	
musca-volitans	event	single	sumo	
musca-volitans	evidence	single	wordnet	
musca-volitans	phenomenon	single	sumo	
musca-volitans	symptom	accepted	claude wordnet	
muscle-strain	attribute	single	wordnet	
muscle-strain	condition	single	wordnet	
muscle-strain	event	single	sumo	
muscle-strain	injury	accepted	sumo wordnet	
muscle-strain	phenomenon	single	sumo	
muscle-strain	state	single	wordnet	
mycomycin	agent	single	wordnet	
mycomycin	antibacterial	accepted	claude wordnet	
mycomycin	drug	single	wordnet	
mycomycin	material	single	sumo	
mycomycin	medication	single	wordnet	
mycomycin	phenomenon	single	sumo	
mycomycin	substance	accepted	sumo wordnet	
mycomycin	universe	single	sumo	
myeloblastic-leukemia	attribute	accepted	sumo wordnet	
myeloblastic-leukemia	cancer	single	wordnet	
myeloblastic-leukemia	condition	single	wordnet	
myeloblastic-leukemia	disease	single	wordnet	
myeloblastic-leukemia	illness	single	wordnet	
myeloblastic-leukemia	leukemia	accepted	claude wordnet	
myeloblastic-leukemia	malignancy	single	wordnet	
myeloblastic-leukemia	property	single	sumo	
myeloblastic-leukemia	state	single	wordnet	
myeloblastic-leukemia	symptomatic-effect	single	sumo	
myeloblastic-leukemia	tissue-growth	single	wordnet	
myeloblastic-leukemia	tumor	single	wordnet	
myelocytic-leukemia	attribute	accepted	sumo wordnet	
myelocytic-leukemia	cancer	single	wordnet	
myelocytic-leukemia	condition	single	wordnet	
myelocytic-leukemia	disease	single	wordnet	
myelocytic-leukemia	illness	single	wordnet	
myelocytic-leukemia	leukemia	accepted	claude wordnet	
myelocytic-leukemia	malignancy	single	wordnet	
myelocytic-leukemia	property	single	sumo	
myelocytic-leukemia	state	single	wordnet	
myelocytic-leukemia	symptomatic-effect	single	sumo	
myelocytic-leukemia	tissue-growth	single	wordnet	
myelocytic-leukemia	tumor	single	wordnet	
myoglobinuria	cognition	single	wordnet	
myoglobinuria	event	single	sumo	
myoglobinuria	evidence	single	wordnet	
myoglobinuria	phenomenon	single	sumo	
myoglobinuria	symptom	accepted	claude wordnet	
myosarcoma	attribute	accepted	sumo wordnet	
myosarcoma	cancer	single	wordnet	
myosarcoma	condition	single	wordnet	
myosarcoma	disease	single	wordnet	
myosarcoma	illness	single	wordnet	
myosarcoma	malignancy	single	wordnet	
myosarcoma	property	single	sumo	
myosarcoma	sarcoma	accepted	claude wordnet	
myosarcoma	state	single	wordnet	
myosarcoma	symptomatic-effect	single	sumo	
myosarcoma	tissue-growth	single	wordnet	
myosarcoma	tumor	single	wordnet	
myotomy	accomplishment	single	sumo	
myotomy	act	accepted	sumo wordnet	
myotomy	activity	accepted	sumo wordnet	
myotomy	event	accepted	sumo wordnet	
myotomy	operation	accepted	sumo wordnet	
myotomy	phenomenon	single	sumo	
myotomy	procedure	accepted	sumo wordnet	
myotomy	therapy	single	sumo	
myotomy	volition	single	sumo	
myringectomy	accomplishment	single	sumo	
myringectomy	act	accepted	sumo wordnet	
myringectomy	activity	accepted	sumo wordnet	
myringectomy	event	accepted	sumo wordnet	
myringectomy	operation	accepted	sumo wordnet	
myringectomy	phenomenon	single	sumo	
myringectomy	procedure	accepted	sumo wordnet	
myringectomy	therapy	single	sumo	
myringectomy	volition	single	sumo	
myringoplasty	accomplishment	single	sumo	
myringoplasty	act	accepted	sumo wordnet	
myringoplasty	activity	accepted	sumo wordnet	
myringoplasty	event	accepted	sumo wordnet	
myringoplasty	operation	accepted	sumo wordnet	
myringoplasty	phenomenon	single	sumo	
myringoplasty	procedure	accepted	sumo wordnet	
myringoplasty	therapy	single	sumo	
myringoplasty	volition	single	sumo	
myringotomy	accomplishment	single	sumo	
myringotomy	act	accepted	sumo wordnet	
myringotomy	activity	accepted	sumo wordnet	
myringotomy	event	accepted	sumo wordnet	
myringotomy	operation	accepted	sumo wordnet	
myringotomy	phenomenon	single	sumo	
myringotomy	procedure	accepted	sumo wordnet	
myringotomy	therapy	single	sumo	
myringotomy	volition	single	sumo	
mystery	quack	single	sumo	
nafcillin	agent	single	wordnet	
nafcillin	antibacterial	single	wordnet	
nafcillin	drug	single	wordnet	
nafcillin	medication	single	wordnet	
nafcillin	penicillin	accepted	wikidata wordnet	
nafcillin	penicillinase-resistant-antibiotic	accepted	claude wordnet	
nafcillin	substance	single	wordnet	
natriuresis	cognition	single	wordnet	
natriuresis	event	single	sumo	
natriuresis	evidence	single	wordnet	
natriuresis	phenomenon	single	sumo	
natriuresis	symptom	accepted	claude wordnet	
nausea	clinical-sign	dissented	wikidata	
nebula.state	symptom	single	claude	
neomycin	agent	single	wordnet	
neomycin	antibacterial	accepted	claude wordnet	
neomycin	antiseptic	accepted	claude wordnet	
neomycin	drug	single	wordnet	
neomycin	material	single	sumo	
neomycin	medication	single	wordnet	
neomycin	phenomenon	single	sumo	
neomycin	substance	accepted	sumo wordnet	
neomycin	universe	single	sumo	
neonatology	biology	dissented	wikidata	
neonatology	cognition	single	wordnet	
neonatology	field-of-study	accepted	sumo wordnet	
neonatology	medical-specialty	single	wordnet	
neonatology	medicine	single	wordnet	
neonatology	natural-science	single	wordnet	
neonatology	pediatrics	accepted	claude wordnet	
neonatology	science	single	wordnet	
neonatology	signified	single	sumo	
nephrectomy	ablation	accepted	claude wordnet	
nephrectomy	act	single	wordnet	
nephrectomy	action	single	opencyc	
nephrectomy	activity	single	wordnet	
nephrectomy	event	accepted	opencyc sumo wordnet	
nephrectomy	operation	accepted	wikidata wordnet	
nephrectomy	phenomenon	single	sumo	
nephrectomy	procedure	single	wordnet	
nephrectomy	situation	single	opencyc	
nephrectomy	therapy	single	wikidata	
nephrectomy	visit	single	sumo	
nephrology	cognition	single	wordnet	
nephrology	field-of-study	accepted	sumo wordnet	
nephrology	internal-medicine	accepted	claude wikidata	
nephrology	medical-specialty	accepted	wikidata wordnet	
nephrology	medicine	accepted	wikidata wordnet	
nephrology	natural-science	single	wordnet	
nephrology	practice-of-medicine	single	wikidata	
nephrology	science	single	wordnet	
nephrology	signified	single	sumo	
nephrotic-syndrome	cognition	single	wordnet	
nephrotic-syndrome	event	single	sumo	
nephrotic-syndrome	evidence	single	wordnet	
nephrotic-syndrome	phenomenon	single	sumo	
nephrotic-syndrome	symptom	single	wordnet	
nephrotic-syndrome	syndrome	accepted	claude wordnet	
neurectomy	ablation	accepted	claude wordnet	
neurectomy	act	single	wordnet	
neurectomy	activity	single	wordnet	
neurectomy	event	accepted	sumo wordnet	
neurectomy	operation	single	wordnet	
neurectomy	phenomenon	single	sumo	
neurectomy	procedure	single	wordnet	
neurectomy	visit	single	sumo	
neurologist	adult	accepted	opencyc wordnet	
neurologist	agent	single	wordnet	
neurologist	attribute	single	sumo	
neurologist	doctor	accepted	opencyc wikidata wordnet	
neurologist	human	single	opencyc	
neurologist	mammal	single	opencyc	
neurologist	medical-practitioner	single	wordnet	
neurologist	medical-specialist	accepted	wikidata wordnet	
neurologist	organism	single	wordnet	
neurologist	person	single	wordnet	
neurologist	physical-object	single	wordnet	
neurologist	professional	accepted	opencyc wordnet	
neurologist	property	single	sumo	
neurologist	research-worker	single	wikidata	
neurologist	scientist	dissented	wikidata	
neurologist	structure	single	opencyc	
neurologist	system	single	opencyc	
neurologist	vertebrate	single	opencyc	
neurologist	worker	single	opencyc	
neurology	cognition	single	wordnet	
neurology	field-of-study	accepted	sumo wordnet	
neurology	medical-specialty	accepted	wikidata wordnet	
neurology	medicine	accepted	wikidata wordnet	
neurology	natural-science	single	wordnet	
neurology	practice-of-medicine	dissented	wikidata	
neurology	research	single	wikidata	
neurology	science	accepted	wikidata wordnet	
neurology	signified	single	sumo	
neuroplasty	accomplishment	single	sumo	
neuroplasty	act	accepted	sumo wordnet	
neuroplasty	activity	accepted	sumo wordnet	
neuroplasty	event	accepted	sumo wordnet	
neuroplasty	operation	accepted	sumo wordnet	
neuroplasty	phenomenon	single	sumo	
neuroplasty	plastic-surgery	accepted	claude wordnet	
neuroplasty	procedure	accepted	sumo wordnet	
neuroplasty	therapy	single	sumo	
neuroplasty	volition	single	sumo	
neuropsychiatry	cognition	single	wordnet	
neuropsychiatry	field-of-study	accepted	sumo wordnet	
neuropsychiatry	medical-specialty	accepted	claude wordnet	
neuropsychiatry	medicine	single	wordnet	
neuropsychiatry	natural-science	single	wordnet	
neuropsychiatry	science	single	wordnet	
neuropsychiatry	signified	single	sumo	
neurosarcoma	attribute	accepted	sumo wordnet	
neurosarcoma	cancer	single	wordnet	
neurosarcoma	condition	single	wordnet	
neurosarcoma	disease	single	wordnet	
neurosarcoma	illness	single	wordnet	
neurosarcoma	malignancy	single	wordnet	
neurosarcoma	property	single	sumo	
neurosarcoma	sarcoma	accepted	claude wordnet	
neurosarcoma	state	single	wordnet	
neurosarcoma	symptomatic-effect	single	sumo	
neurosarcoma	tissue-growth	single	wordnet	
neurosarcoma	tumor	single	wordnet	
neurosurgeon	adult	single	wordnet	
neurosurgeon	agent	single	wordnet	
neurosurgeon	attribute	single	sumo	
neurosurgeon	doctor	accepted	wikidata wordnet	
neurosurgeon	medical-practitioner	single	wordnet	
neurosurgeon	medical-specialist	single	wikidata	
neurosurgeon	neurologist	dissented	wikidata	
neurosurgeon	organism	single	wordnet	
neurosurgeon	person	single	wordnet	
neurosurgeon	physical-object	single	wordnet	
neurosurgeon	professional	single	wordnet	
neurosurgeon	property	single	sumo	
neurosurgeon	research-worker	single	wikidata	
neurosurgeon	scientist	single	wikidata	
neurosurgeon	surgeon	accepted	wikidata wordnet	
neurosurgery	accomplishment	single	sumo	
neurosurgery	act	accepted	sumo wordnet	
neurosurgery	activity	accepted	sumo wordnet	
neurosurgery	event	accepted	sumo wordnet	
neurosurgery	operation	accepted	sumo wordnet	
neurosurgery	phenomenon	single	sumo	
neurosurgery	procedure	accepted	sumo wordnet	
neurosurgery	surgery	accepted	claude wikidata	
neurosurgery	therapy	single	sumo	
neurosurgery	volition	single	sumo	
neutering	act	single	wordnet	
neutering	activity	single	wordnet	
neutering	event	accepted	sumo wordnet	
neutering	operation	single	wordnet	
neutering	phenomenon	single	sumo	
neutering	procedure	single	wordnet	
neutering	surgical-sterilization	accepted	claude wordnet	
nonsense	quack	single	sumo	
nonsocial-infection	attribute	accepted	sumo wordnet	
nonsocial-infection	condition	accepted	claude wordnet	
nonsocial-infection	property	single	sumo	
nonsocial-infection	state	single	wordnet	
nonsocial-infection	symptomatic-effect	single	sumo	
noonan's-syndrome	cognition	single	wordnet	
noonan's-syndrome	event	single	sumo	
noonan's-syndrome	evidence	single	wordnet	
noonan's-syndrome	phenomenon	single	sumo	
noonan's-syndrome	symptom	single	wordnet	
noonan's-syndrome	syndrome	accepted	claude wordnet	
nosebleed	attribute	single	wordnet	
nosebleed	bleeding	accepted	wikidata wordnet	
nosebleed	clinical-sign	single	wikidata	
nosebleed	condition	single	wordnet	
nosebleed	event	single	sumo	
nosebleed	injury	single	wordnet	
nosebleed	phenomenon	single	sumo	
nosebleed	state	single	wordnet	
nosebleed	symptom	single	wikidata	
nosology	cognition	single	wordnet	
nosology	field-of-study	accepted	sumo wordnet	
nosology	medical-specialty	accepted	claude wikidata wordnet	
nosology	medicine	accepted	wikidata wordnet	
nosology	natural-science	single	wordnet	
nosology	practice-of-medicine	dissented	wikidata	
nosology	science	single	wordnet	
nosology	signified	single	sumo	
novobiocin	agent	single	wordnet	
novobiocin	antibacterial	accepted	claude wordnet	
novobiocin	drug	single	wordnet	
novobiocin	material	single	sumo	
novobiocin	medication	single	wordnet	
novobiocin	phenomenon	single	sumo	
novobiocin	substance	accepted	sumo wordnet	
novobiocin	universe	single	sumo	
nuance	quack	single	sumo	
nuclear-medicine	cognition	single	wordnet	
nuclear-medicine	field-of-study	accepted	sumo wordnet	
nuclear-medicine	medical-specialty	accepted	claude wikidata wordnet	
nuclear-medicine	medicine	accepted	wikidata wordnet	
nuclear-medicine	natural-science	single	wordnet	
nuclear-medicine	practice-of-medicine	single	wikidata	
nuclear-medicine	radiology	accepted	claude wikidata	
nuclear-medicine	science	single	wordnet	
nuclear-medicine	signified	single	sumo	
numbness	cognition	single	wordnet	
numbness	event	accepted	opencyc sumo	
numbness	evidence	single	wordnet	
numbness	phenomenon	single	sumo	
numbness	situation	single	opencyc	
numbness	symptom	accepted	claude wordnet	
nurse-midwife	adult	single	wordnet	
nurse-midwife	agent	single	wordnet	
nurse-midwife	attribute	single	sumo	
nurse-midwife	nurse	single	wordnet	
nurse-midwife	organism	single	wordnet	
nurse-midwife	person	single	wordnet	
nurse-midwife	physical-object	single	wordnet	
nurse-midwife	professional	single	wordnet	
nurse-midwife	property	single	sumo	
nurse-midwife	registered-nurse	accepted	claude wordnet	
nurse-practitioner	adult	accepted	opencyc wordnet	
nurse-practitioner	agent	single	wordnet	
nurse-practitioner	human	single	opencyc	
nurse-practitioner	mammal	single	opencyc	
nurse-practitioner	nurse	accepted	opencyc wikidata wordnet	
nurse-practitioner	organism	single	wordnet	
nurse-practitioner	person	single	wordnet	
nurse-practitioner	physical-object	single	wordnet	
nurse-practitioner	professional	accepted	opencyc wordnet	
nurse-practitioner	registered-nurse	accepted	claude wordnet	
nurse-practitioner	structure	single	opencyc	
nurse-practitioner	system	single	opencyc	
nurse-practitioner	vertebrate	single	opencyc	
nurse-practitioner	worker	single	opencyc	
nursing-matron	adult	single	wordnet	
nursing-matron	agent	single	wordnet	
nursing-matron	nurse	accepted	claude wordnet	
nursing-matron	organism	single	wordnet	
nursing-matron	person	single	wordnet	
nursing-matron	physical-object	single	wordnet	
nursing-matron	professional	single	wordnet	
nursing-matron	woman	accepted	claude wordnet	
nux-vomica	agent	single	wordnet	
nux-vomica	drug	single	wordnet	
nux-vomica	material	single	sumo	
nux-vomica	medication	accepted	claude wordnet	
nux-vomica	phenomenon	single	sumo	
nux-vomica	substance	accepted	sumo wordnet	
nux-vomica	universe	single	sumo	
nystatin	agent	single	wordnet	
nystatin	antibacterial	accepted	claude wordnet	
nystatin	drug	single	wordnet	
nystatin	material	single	sumo	
nystatin	medication	single	wordnet	
nystatin	medicine	single	opencyc	
nystatin	phenomenon	single	sumo	
nystatin	substance	accepted	sumo wordnet	
nystatin	universe	single	sumo	
oat-cell-carcinoma	attribute	accepted	sumo wordnet	
oat-cell-carcinoma	cancer	single	wordnet	
oat-cell-carcinoma	carcinoma	accepted	claude wordnet	
oat-cell-carcinoma	condition	single	wordnet	
oat-cell-carcinoma	disease	single	wordnet	
oat-cell-carcinoma	illness	single	wordnet	
oat-cell-carcinoma	malignancy	single	wordnet	
oat-cell-carcinoma	property	single	sumo	
oat-cell-carcinoma	state	single	wordnet	
oat-cell-carcinoma	symptomatic-effect	single	sumo	
oat-cell-carcinoma	tissue-growth	single	wordnet	
oat-cell-carcinoma	tumor	single	wordnet	
obstetrician	adult	accepted	opencyc wordnet	
obstetrician	agent	single	wordnet	
obstetrician	attribute	single	sumo	
obstetrician	doctor	accepted	opencyc wikidata wordnet	
obstetrician	human	single	opencyc	
obstetrician	mammal	single	opencyc	
obstetrician	medical-practitioner	single	wordnet	
obstetrician	medical-specialist	accepted	wikidata wordnet	
obstetrician	organism	single	wordnet	
obstetrician	person	single	wordnet	
obstetrician	physical-object	single	wordnet	
obstetrician	professional	accepted	opencyc wordnet	
obstetrician	property	single	sumo	
obstetrician	structure	single	opencyc	
obstetrician	system	single	opencyc	
obstetrician	vertebrate	single	opencyc	
obstetrician	worker	single	opencyc	
obstetrics	cognition	single	wordnet	
obstetrics	field-of-study	accepted	sumo wordnet	
obstetrics	medical-specialty	accepted	claude wordnet	
obstetrics	medicine	single	wordnet	
obstetrics	natural-science	single	wordnet	
obstetrics	science	single	wordnet	
obstetrics	signified	single	sumo	
occupational-disease	attribute	accepted	sumo wordnet	
occupational-disease	condition	single	wordnet	
occupational-disease	disease	accepted	claude wordnet	
occupational-disease	illness	single	wordnet	
occupational-disease	property	single	sumo	
occupational-disease	state	single	wordnet	
occupational-disease	symptomatic-effect	single	sumo	
occupational-therapy	accomplishment	single	sumo	
occupational-therapy	act	accepted	sumo wordnet	
occupational-therapy	activity	accepted	sumo wordnet	
occupational-therapy	event	accepted	sumo wordnet	
occupational-therapy	phenomenon	single	sumo	
occupational-therapy	procedure	single	sumo	
occupational-therapy	tending	single	wordnet	
occupational-therapy	therapy	accepted	sumo wikidata wordnet	
occupational-therapy	volition	single	sumo	
occupational-therapy	work	single	wordnet	
ocean.quantity	quack	single	sumo	
ochronosis	clinical-sign	accepted	claude wikidata	
ochronosis	cognition	single	wordnet	
ochronosis	event	single	sumo	
ochronosis	evidence	single	wordnet	
ochronosis	phenomenon	single	sumo	
ochronosis	symptom	accepted	claude wordnet	
