sub	sup	status	for	against
radioisotope	substance	accepted	sumo wordnet	
radioisotope	universe	single	sumo	
radium	chemical-element	accepted	sumo wordnet	
radium	material	single	sumo	
radium	metal	accepted	opencyc wordnet	
radium	part	single	wordnet	
radium	phenomenon	single	sumo	
radium	radioactive-material	accepted	claude-ruling	
radium	substance	accepted	sumo wordnet	
radium	universe	single	sumo	
radon	chemical-element	accepted	sumo wordnet	
radon	fluid	single	wordnet	
radon	material	single	sumo	
radon	noble-gas	accepted	claude wordnet	
radon	part	single	wordnet	
radon	phenomenon	single	sumo	
radon	radioactive-material	accepted	claude-ruling	
radon	substance	accepted	sumo wordnet	
radon	universe	single	sumo	
relish-condiment	mixture	single	sumo	
reverse-osmosis	event	single	sumo	
reverse-osmosis	osmosis	accepted	claude wordnet	
reverse-osmosis	phenomenon	single	sumo	
reverse-osmosis	process	single	wordnet	
reverse-osmosis	visit	single	sumo	
rhenium	chemical-element	accepted	sumo wordnet	
rhenium	material	single	sumo	
rhenium	metal	accepted	opencyc wordnet	
rhenium	part	single	wordnet	
rhenium	phenomenon	single	sumo	
rhenium	substance	accepted	sumo wordnet	
rhenium	universe	single	sumo	
rhodium	chemical-element	accepted	sumo wordnet	
rhodium	material	single	sumo	
rhodium	metal	accepted	opencyc wordnet	
rhodium	part	single	wordnet	
rhodium	phenomenon	single	sumo	
rhodium	substance	accepted	sumo wordnet	
rhodium	universe	single	sumo	
roentgenium	chemical-element	accepted	sumo wordnet	
roentgenium	material	single	sumo	
roentgenium	part	single	wordnet	
roentgenium	phenomenon	single	sumo	
roentgenium	substance	accepted	sumo wordnet	
roentgenium	universe	single	sumo	
rubidium	chemical-element	accepted	sumo wordnet	
rubidium	material	single	sumo	
rubidium	metal	accepted	opencyc wordnet	
rubidium	part	single	wordnet	
rubidium	phenomenon	single	sumo	
rubidium	substance	accepted	sumo wordnet	
rubidium	universe	single	sumo	
rum	mixture	single	opencyc	
ruthenium	chemical-element	accepted	sumo wordnet	
ruthenium	material	single	sumo	
ruthenium	metal	accepted	opencyc wordnet	
ruthenium	part	single	wordnet	
ruthenium	phenomenon	single	sumo	
ruthenium	substance	accepted	sumo wordnet	
ruthenium	universe	single	sumo	
rutherfordium	artifact	single	opencyc	
rutherfordium	chemical-element	accepted	sumo wordnet	
rutherfordium	material	single	sumo	
rutherfordium	metal	single	opencyc	
rutherfordium	part	single	wordnet	
rutherfordium	phenomenon	single	sumo	
rutherfordium	substance	accepted	sumo wordnet	
rutherfordium	universe	single	sumo	
salad-dressing	emulsion	single	opencyc	
salad-dressing	mixture	accepted	opencyc sumo	
salsa	mixture	single	sumo	
samarium	chemical-element	accepted	sumo wordnet	
samarium	material	single	sumo	
samarium	metal	accepted	opencyc wordnet	
samarium	part	single	wordnet	
samarium	phenomenon	single	sumo	
samarium	substance	accepted	sumo wordnet	
samarium	universe	single	sumo	
saturation-point	attribute	accepted	sumo wordnet	
saturation-point	condition	accepted	claude wordnet	
saturation-point	property	single	sumo	
saturation-point	state	single	wordnet	
sauce	mixture	single	sumo	
sausage	mixture	single	sumo	
scandium	chemical-element	accepted	sumo wordnet	
scandium	material	single	sumo	
scandium	metal	accepted	opencyc wordnet	
scandium	part	single	wordnet	
scandium	phenomenon	single	sumo	
scandium	substance	accepted	sumo wordnet	
scandium	universe	single	sumo	
scrap-iron	chemical-element	accepted	sumo wordnet	
scrap-iron	iron	accepted	claude wordnet	
scrap-iron	material	accepted	sumo wordnet	
scrap-iron	metal	single	wordnet	
scrap-iron	part	single	wordnet	
scrap-iron	phenomenon	single	sumo	
scrap-iron	rubbish	dissented	wordnet	
scrap-iron	substance	accepted	sumo wordnet	
scrap-iron	universe	single	sumo	
scrap-iron	waste	single	wordnet	
seaborgium	artifact	single	opencyc	
seaborgium	chemical-element	accepted	sumo wordnet	
seaborgium	material	single	sumo	
seaborgium	metal	single	opencyc	
seaborgium	part	single	wordnet	
seaborgium	phenomenon	single	sumo	
seaborgium	substance	accepted	sumo wordnet	
seaborgium	universe	single	sumo	
selenium	chemical-element	accepted	sumo wordnet	
selenium	material	single	sumo	
selenium	part	single	wordnet	
selenium	phenomenon	single	sumo	
selenium	substance	accepted	sumo wordnet	
selenium	universe	single	sumo	
sensitizer	material	single	sumo	
sensitizer	part	single	wordnet	
sensitizer	phenomenon	single	sumo	
sensitizer	substance	accepted	sumo wordnet	
sensitizer	universe	single	sumo	
shampoo	mixture	single	sumo	
shaving-cream	mixture	single	sumo	
side-dish	mixture	single	sumo	
silicon	chemical-element	accepted	sumo wordnet	
silicon	electrical-conductor	dissented	wordnet	
silicon	material	accepted	sumo wordnet	
silicon	part	single	wordnet	
silicon	phenomenon	single	sumo	
silicon	substance	accepted	sumo wordnet	
silicon	universe	single	sumo	
silk	mixture	single	opencyc	
silver	noble-metal	accepted	claude wordnet	
skin-cream	mixture	single	sumo	
smoke	mixture	accepted	opencyc sumo	
snuff	char	single	claude	
soil	mixture	single	sumo	
solder	alloy	single	wordnet	
solder	mixture	accepted	sumo wordnet	
solution	mixture	single	opencyc	
soup	mixture	single	sumo	
spelter	chemical-element	accepted	sumo wordnet	
spelter	material	single	sumo	
spelter	metal	single	wordnet	
spelter	part	single	wordnet	
spelter	phenomenon	single	sumo	
spelter	substance	accepted	sumo wordnet	
spelter	universe	single	sumo	
spelter	zinc	accepted	claude wordnet	
spiegeleisen	chemical-element	single	wordnet	
spiegeleisen	iron	single	wordnet	
spiegeleisen	material	single	sumo	
spiegeleisen	metal	single	wordnet	
spiegeleisen	mixture	single	sumo	
spiegeleisen	part	single	wordnet	
spiegeleisen	phenomenon	single	sumo	
spiegeleisen	pig-iron	accepted	claude wordnet	
spiegeleisen	substance	accepted	sumo wordnet	
spiegeleisen	universe	single	sumo	
spray	mixture	accepted	wikidata wordnet	
spread	mixture	single	sumo	
state-of-matter	chemical-phenomenon	accepted	claude wordnet	
steam	mixture	dissented	wordnet	
steel	alloy	accepted	claude wordnet	
steel	mixture	accepted	sumo wordnet	
stoichiometry	number	single	sumo	
stoichiometry	quantity	single	sumo	
stoichiometry	ratio	accepted	claude wordnet	
strontium	chemical-element	accepted	sumo wordnet	
strontium	material	single	sumo	
strontium	metal	accepted	opencyc wordnet	
strontium	part	single	wordnet	
strontium	phenomenon	single	sumo	
strontium	substance	accepted	sumo wordnet	
strontium	universe	single	sumo	
strontium-90	chemical-element	accepted	sumo wordnet	
strontium-90	isotope	single	opencyc	
strontium-90	material	single	sumo	
strontium-90	metal	accepted	opencyc wordnet	
strontium-90	part	single	wordnet	
strontium-90	phenomenon	single	sumo	
strontium-90	strontium	accepted	opencyc wordnet	
strontium-90	substance	accepted	sumo wordnet	
strontium-90	universe	single	sumo	
structural-iron	artifact	single	sumo	
structural-iron	chemical-element	single	wordnet	
structural-iron	iron	accepted	claude wordnet	
structural-iron	metal	single	wordnet	
structural-iron	part	single	wordnet	
structural-iron	phenomenon	single	sumo	
structural-iron	substance	single	wordnet	
structural-iron	universe	single	sumo	
stuffing	mixture	single	sumo	
sublimation	change	accepted	claude wordnet	
sublimation	event	single	wordnet	
swedish-iron	artifact	single	sumo	
swedish-iron	chemical-element	single	wordnet	
swedish-iron	iron	single	wordnet	
swedish-iron	metal	single	wordnet	
swedish-iron	part	single	wordnet	
swedish-iron	phenomenon	single	sumo	
swedish-iron	substance	single	wordnet	
swedish-iron	universe	single	sumo	
swedish-iron	wrought-iron	accepted	claude wordnet	
sweetener	mixture	single	sumo	
syrup	mixture	single	sumo	
tahini	mixture	single	sumo	
tantalum	chemical-element	accepted	sumo wordnet	
tantalum	material	single	sumo	
tantalum	metal	accepted	opencyc wikidata wordnet	
tantalum	part	single	wordnet	
tantalum	phenomenon	single	sumo	
tantalum	substance	accepted	sumo wordnet	
tantalum	universe	single	sumo	
tapenade	mixture	single	sumo	
tart	mixture	single	sumo	
tartar-sauce	mixture	single	sumo	
tea	mixture	single	opencyc	
tear	mixture	single	sumo	
technetium	artifact	single	opencyc	
technetium	chemical-element	accepted	sumo wordnet	
technetium	material	single	sumo	
technetium	metal	accepted	opencyc wordnet	
technetium	part	single	wordnet	
technetium	phenomenon	single	sumo	
technetium	radioactive-material	accepted	claude-ruling	
technetium	substance	accepted	sumo wordnet	
technetium	universe	single	sumo	
tellurium	chemical-element	accepted	sumo wordnet	
tellurium	material	single	sumo	
tellurium	mineral	single	opencyc	
tellurium	part	single	wordnet	
tellurium	phenomenon	single	sumo	
tellurium	substance	accepted	sumo wordnet	
tellurium	universe	single	sumo	
tequila	mixture	single	opencyc	
terbium	chemical-element	accepted	sumo wordnet	
terbium	material	single	sumo	
terbium	metal	accepted	opencyc wordnet	
terbium	part	single	wordnet	
terbium	phenomenon	single	sumo	
terbium	substance	accepted	sumo wordnet	
terbium	universe	single	sumo	
thallium	chemical-element	accepted	sumo wordnet	
thallium	material	single	sumo	
thallium	metal	accepted	opencyc wordnet	
thallium	part	single	wordnet	
thallium	phenomenon	single	sumo	
thallium	substance	accepted	sumo wordnet	
thallium	universe	single	sumo	
theory-of-dissociation	cognition	single	wordnet	
theory-of-dissociation	concept	accepted	claude-ruling	
theory-of-dissociation	signified	single	sumo	
theory-of-dissociation	thinking	dissented	wordnet	
theory-of-indicators	cognition	single	wordnet	
theory-of-indicators	concept	accepted	claude-ruling	
theory-of-indicators	signified	single	sumo	
theory-of-indicators	thinking	dissented	wordnet	
thorium	chemical-element	accepted	sumo wordnet	
thorium	material	single	sumo	
thorium	metal	accepted	opencyc wordnet	
thorium	part	single	wordnet	
thorium	phenomenon	single	sumo	
thorium	radioactive-material	accepted	claude-ruling	
thorium	substance	accepted	sumo wordnet	
thorium	universe	single	sumo	
thorium-228	chemical-element	accepted	sumo wordnet	
thorium-228	material	single	sumo	
thorium-228	metal	single	wordnet	
thorium-228	part	single	wordnet	
thorium-228	phenomenon	single	sumo	
thorium-228	radioactive-material	accepted	claude-ruling	
thorium-228	radioisotope	accepted	claude-ruling	
thorium-228	substance	accepted	sumo wordnet	
thorium-228	thorium	accepted	claude wordnet	
thorium-228	universe	single	sumo	
thulium	chemical-element	accepted	sumo wordnet	
thulium	material	single	sumo	
thulium	metal	accepted	opencyc wordnet	
thulium	part	single	wordnet	
thulium	phenomenon	single	sumo	
thulium	substance	accepted	sumo wordnet	
thulium	universe	single	sumo	
titanium	chemical-element	accepted	sumo wordnet	
titanium	material	single	sumo	
titanium	metal	accepted	opencyc wordnet	
titanium	part	single	wordnet	
titanium	phenomenon	single	sumo	
titanium	substance	accepted	sumo wordnet	
titanium	universe	single	sumo	
toothpaste	mixture	accepted	opencyc sumo	
tortilla	mixture	single	sumo	
trace-element	chemical	single	wikidata	
trace-element	chemical-element	accepted	sumo wikidata wordnet	
trace-element	material	single	sumo	
trace-element	part	single	wordnet	
trace-element	phenomenon	single	sumo	
trace-element	substance	accepted	sumo wordnet	
trace-element	universe	single	sumo	
transactinide	chemical-element	accepted	sumo wordnet	
transactinide	material	single	sumo	
transactinide	part	single	wordnet	
transactinide	phenomenon	single	sumo	
transactinide	substance	accepted	sumo wordnet	
transactinide	universe	single	sumo	
transuranic-element	chemical	single	wikidata	
transuranic-element	chemical-element	accepted	sumo wikidata wordnet	
transuranic-element	material	single	sumo	
transuranic-element	part	single	wordnet	
transuranic-element	phenomenon	single	sumo	
transuranic-element	substance	accepted	sumo wordnet	
transuranic-element	universe	single	sumo	
tritium	chemical-element	accepted	sumo wordnet	
tritium	fluid	single	wordnet	
tritium	hydrogen	accepted	opencyc sumo wikidata wordnet	
tritium	isotope	single	opencyc	
tritium	material	single	sumo	
tritium	part	single	wordnet	
tritium	phenomenon	single	sumo	
tritium	radioactive-material	accepted	claude-ruling	
tritium	radioisotope	accepted	claude-ruling	
tritium	substance	accepted	sumo wordnet	
tritium	universe	single	sumo	
tungsten	chemical-element	accepted	sumo wordnet	
tungsten	material	single	sumo	
tungsten	metal	accepted	opencyc wordnet	
tungsten	part	single	wordnet	
tungsten	phenomenon	single	sumo	
tungsten	substance	accepted	sumo wordnet	
tungsten	universe	single	sumo	
ununbium	artifact	single	opencyc	
ununbium	chemical-element	accepted	sumo wordnet	
ununbium	material	single	sumo	
ununbium	metal	single	opencyc	
ununbium	part	single	wordnet	
ununbium	phenomenon	single	sumo	
ununbium	substance	accepted	sumo wordnet	
ununbium	universe	single	sumo	
ununhexium	chemical-element	accepted	sumo wordnet	
ununhexium	material	single	sumo	
ununhexium	part	single	wordnet	
ununhexium	phenomenon	single	sumo	
ununhexium	substance	accepted	sumo wordnet	
ununhexium	universe	single	sumo	
ununpentium	chemical-element	accepted	sumo wordnet	
ununpentium	material	single	sumo	
ununpentium	part	single	wordnet	
ununpentium	phenomenon	single	sumo	
ununpentium	substance	accepted	sumo wordnet	
ununpentium	universe	single	sumo	
ununquadium	chemical-element	accepted	sumo wordnet	
ununquadium	material	single	sumo	
ununquadium	part	single	wordnet	
ununquadium	phenomenon	single	sumo	
ununquadium	substance	accepted	sumo wordnet	
ununquadium	universe	single	sumo	
ununtrium	chemical-element	accepted	sumo wordnet	
ununtrium	material	single	sumo	
ununtrium	part	single	wordnet	
ununtrium	phenomenon	single	sumo	
ununtrium	substance	accepted	sumo wordnet	
ununtrium	universe	single	sumo	
uranium	chemical-element	accepted	sumo wordnet	
uranium	isotope	single	opencyc	
uranium	material	single	sumo	
uranium	metal	accepted	opencyc wordnet	
uranium	part	single	wordnet	
uranium	phenomenon	single	sumo	
uranium	radioactive-material	accepted	claude-ruling	
uranium	substance	accepted	sumo wordnet	
uranium	universe	single	sumo	
uranium-235	chemical-element	accepted	sumo wordnet	
uranium-235	isotope	single	opencyc	
uranium-235	material	single	sumo	
uranium-235	metal	accepted	opencyc wordnet	
uranium-235	part	single	wordnet	
uranium-235	phenomenon	single	sumo	
uranium-235	substance	accepted	sumo wordnet	
uranium-235	universe	single	sumo	
uranium-235	uranium	accepted	opencyc wikidata wordnet	
uranium-238	chemical-element	accepted	sumo wordnet	
uranium-238	isotope	single	opencyc	
uranium-238	material	single	sumo	
uranium-238	metal	accepted	opencyc wordnet	
uranium-238	part	single	wordnet	
uranium-238	phenomenon	single	sumo	
uranium-238	substance	accepted	sumo wordnet	
uranium-238	universe	single	sumo	
uranium-238	uranium	accepted	opencyc wordnet	
urine	mixture	single	opencyc	
valence	attribute	accepted	sumo wordnet	
valence	property	single	sumo	
vanadium	chemical-element	accepted	sumo wordnet	
vanadium	material	single	sumo	
vanadium	metal	accepted	opencyc wordnet	
vanadium	part	single	wordnet	
vanadium	phenomenon	single	sumo	
vanadium	substance	accepted	sumo wordnet	
vanadium	universe	single	sumo	
varnish	mixture	single	sumo	
velvet	mixture	single	opencyc	
vodka	mixture	single	opencyc	
waffle	mixture	single	sumo	
washcloth	mixture	single	opencyc	
weapons-plutonium	chemical-element	accepted	sumo wordnet	
weapons-plutonium	material	single	sumo	
weapons-plutonium	part	single	wordnet	
weapons-plutonium	phenomenon	single	sumo	
weapons-plutonium	plutonium	single	wordnet	
weapons-plutonium	plutonium-239	accepted	claude wordnet	
weapons-plutonium	substance	accepted	sumo wordnet	
weapons-plutonium	universe	single	sumo	
whipped-cream	mixture	single	opencyc	
wine	mixture	accepted	opencyc sumo	
worcestershire-sauce	mixture	single	sumo	
wrought-iron	chemical-element	single	wordnet	
wrought-iron	iron	accepted	claude wordnet	
wrought-iron	material	single	sumo	
wrought-iron	metal	single	wordnet	
wrought-iron	mixture	single	sumo	
wrought-iron	part	single	wordnet	
wrought-iron	phenomenon	single	sumo	
wrought-iron	substance	accepted	sumo wordnet	
wrought-iron	universe	single	sumo	
xenon	chemical-element	accepted	sumo wordnet	
xenon	fluid	single	wordnet	
xenon	material	single	sumo	
xenon	noble-gas	accepted	claude wordnet	
xenon	part	single	wordnet	
xenon	phenomenon	single	sumo	
xenon	substance	accepted	sumo wordnet	
xenon	universe	single	sumo	
yogurt	mixture	single	opencyc	
ytterbium	chemical-element	accepted	sumo wordnet	
ytterbium	material	single	sumo	
ytterbium	metal	accepted	opencyc wordnet	
ytterbium	part	single	wordnet	
ytterbium	phenomenon	single	sumo	
ytterbium	substance	accepted	sumo wordnet	
ytterbium	universe	single	sumo	
yttrium	chemical-element	accepted	sumo wordnet	
yttrium	material	single	sumo	
yttrium	metal	accepted	opencyc wordnet	
yttrium	part	single	wordnet	
yttrium	phenomenon	single	sumo	
yttrium	substance	accepted	sumo wordnet	
yttrium	universe	single	sumo	
zinc	chemical-element	accepted	sumo wordnet	
zinc	material	single	sumo	
zinc	metal	accepted	opencyc wordnet	
zinc	part	single	wordnet	
zinc	phenomenon	single	sumo	
zinc	substance	accepted	sumo wordnet	
zinc	universe	single	sumo	
zirconium	chemical-element	accepted	sumo wordnet	
zirconium	material	single	sumo	
zirconium	metal	accepted	opencyc wordnet	
zirconium	part	single	wordnet	
zirconium	phenomenon	single	sumo	
zirconium	substance	accepted	sumo wordnet	
zirconium	universe	single	sumo	
