sub	sup	status	for	against
lowland	natural-depression	accepted	claude wordnet	
lowland	physical-object	single	wordnet	
lowland	place	single	yago	
lowland	plain	accepted	claude wikidata	
lull	good-weather	single	claude	
lunar-calendar	calendar	accepted	claude-ruling	
lunar-calendar	information	single	opencyc	
lunar-calendar	system	single	opencyc	
lunar-crater	cavity	single	opencyc	
lunar-crater	crater	accepted	opencyc wordnet	
lunar-crater	depression	single	opencyc	
lunar-crater	geological-formation	single	wordnet	
lunar-crater	ground	single	opencyc	
lunar-crater	natural-depression	single	wordnet	
lunar-crater	phenomenon	single	sumo	
lunar-crater	physical-object	single	wordnet	
lunar-crater	place	single	sumo	
lunar-crater	slope	single	opencyc	
lunar-crater	universe	single	sumo	
lunisolar-calendar	calendar	accepted	claude-ruling wikidata	
lunisolar-calendar	lunar-calendar	dissented	wikidata	
lunisolar-calendar	solar-calendar	dissented	wikidata	
maar	geographical-area	single	sumo	
maar	geological-formation	single	wordnet	
maar	land	single	sumo	
maar	landform	single	yago	
maar	phenomenon	single	sumo	
maar	physical-object	single	wordnet	
maar	place	accepted	sumo yago	
maar	universe	single	sumo	
maar	volcanic-crater	accepted	wikidata wordnet	
maar	yard	single	sumo	
magma	chemical	dissented	wikidata	
magma	fluid	accepted	claude wikidata	
magma	rock-material	accepted	claude-ruling	
magnetic-compass	artifact	accepted	opencyc sumo wordnet	
magnetic-compass	compass	accepted	opencyc sumo wordnet	
magnetic-compass	device	accepted	opencyc sumo wordnet	
magnetic-compass	indication	single	sumo	
magnetic-compass	information	single	sumo	
magnetic-compass	instrument	single	wordnet	
magnetic-compass	phenomenon	single	sumo	
magnetic-compass	physical-object	accepted	sumo wordnet	
magnetic-compass	universe	single	sumo	
magnetic-declination	angle	accepted	claude-ruling	
magnetic-meridian	meridian	accepted	claude wordnet	
magnetic-meridian	phenomenon	single	sumo	
magnetic-meridian	physical-object	single	wordnet	
magnetic-meridian	place	accepted	sumo wordnet	
magnetic-meridian	universe	single	sumo	
magnetosphere	region	accepted	claude-ruling	
mainland	geographical-area	single	sumo	
mainland	land	accepted	sumo wordnet	
mainland	phenomenon	single	sumo	
mainland	physical-object	single	wordnet	
mainland	place	single	sumo	
mainland	universe	single	sumo	
mainland	yard	single	sumo	
map-legend	document	accepted	claude-ruling	
map-projection	function	accepted	opencyc wikidata	
map-projection	method	accepted	claude-ruling	
map-projection	representation	accepted	claude-ruling	
map-scale	number	dissented	wikidata	
map-scale	ratio	accepted	claude-ruling	
marble	metamorphic-rock	accepted	claude wikidata	
marble	rock-material	accepted	claude wordnet	
marble	sedimentary-rock	dissented	wikidata	
mare's-tail	cirrus	accepted	claude wordnet	
mare's-tail	cloud	accepted	sumo wordnet	
mare's-tail	material	single	sumo	
mare's-tail	natural-event	single	wordnet	
mare's-tail	phenomenon	accepted	sumo wordnet	
mare's-tail	process	single	wordnet	
mare's-tail	substance	single	sumo	
mare's-tail	universe	single	sumo	
mariana-trench	oceanic-trench	accepted	claude-ruling	
marine-chronometer	instrument	accepted	claude-ruling	
marine-chronometer	navigational-instrument	accepted	claude-ruling	
marine-transgression	accomplishment	single	sumo	
marine-transgression	act	single	sumo	
marine-transgression	activity	single	sumo	
marine-transgression	event	single	sumo	
marine-transgression	geological-phenomenon	accepted	claude wordnet	
marine-transgression	natural-event	single	wordnet	
marine-transgression	phenomenon	accepted	sumo wordnet	
marine-transgression	procedure	single	sumo	
marine-transgression	process	single	wordnet	
marine-transgression	volition	single	sumo	
marl	material	accepted	sumo wordnet	
marl	part	single	wordnet	
marl	phenomenon	single	sumo	
marl	soil	accepted	claude wordnet	
marl	substance	accepted	sumo wordnet	
marl	universe	single	sumo	
marsh	geographical-feature	single	wikidata	
marsh	wetland	accepted	opencyc wikidata	
massif	geographical-feature	single	wikidata	
massif	geological-formation	accepted	claude wordnet	
massif	landform	accepted	wikidata yago	
massif	physical-object	single	wordnet	
massif	place	single	yago	
meander	attribute	accepted	sumo wordnet	
meander	body-of-water	single	yago	
meander	curved-shape	accepted	claude wordnet	
meander	geographical-feature	accepted	claude wikidata	
meander	landform	single	yago	
meander	place	single	yago	
meander	property	single	sumo	
meander	shape	accepted	sumo wordnet	
mental-hospital	geographical-area	single	sumo	
mercalli-scale	measure	accepted	claude-ruling	
mercalli-scale	quantity	single	sumo	
mercalli-scale	scale-of-measurement	single	wordnet	
mercalli-scale	standard	single	wordnet	
mercator-projection	artifact	dissented	wordnet	
mercator-projection	conformal-projection	single	opencyc	
mercator-projection	cylindrical-projection	accepted	claude-ruling opencyc	
mercator-projection	function	single	opencyc	
mercator-projection	information	single	sumo	
mercator-projection	map-projection	accepted	claude-ruling opencyc	
mercator-projection	phenomenon	single	sumo	
mercator-projection	physical-object	single	wordnet	
mercator-projection	universe	single	sumo	
meridian	great-circle	accepted	claude-ruling	
meridian	phenomenon	single	sumo	
meridian	physical-object	single	wordnet	
meridian	place	accepted	sumo wordnet	
meridian	universe	single	sumo	
mesa	geographical-feature	single	wikidata	
mesa	geological-formation	single	wordnet	
mesa	ground	single	opencyc	
mesa	highland	single	wordnet	
mesa	hill	single	opencyc	
mesa	landform	accepted	wikidata yago	
mesa	mountain	single	yago	
mesa	natural-elevation	accepted	opencyc wordnet	
mesa	physical-object	single	wordnet	
mesa	place	single	yago	
mesa	plateau	accepted	claude wordnet	
mesozoic	geological-era	accepted	claude-ruling	
metamorphic-rock	ground	single	opencyc	
metamorphic-rock	rock-material	accepted	claude-ruling	
meteor-shower	event	accepted	opencyc sumo	
meteor-shower	natural-event	accepted	claude wordnet	
meteor-shower	phenomenon	accepted	sumo wordnet	
meteor-shower	process	single	wordnet	
meteor-shower	situation	single	opencyc	
microfossil	fossil	accepted	claude wordnet	
microfossil	phenomenon	single	sumo	
microfossil	physical-object	single	wordnet	
microfossil	universe	single	sumo	
micropaleontology	cognition	single	wordnet	
micropaleontology	earth-science	single	wordnet	
micropaleontology	field-of-study	accepted	sumo wordnet	
micropaleontology	natural-science	single	wordnet	
micropaleontology	paleontology	accepted	claude wordnet	
micropaleontology	science	single	wordnet	
micropaleontology	signified	single	sumo	
mid-ocean-ridge	landform	single	yago	
mid-ocean-ridge	oceanic-ridge	accepted	claude-ruling	
mid-ocean-ridge	place	single	yago	
mid-water	body-of-water	accepted	sumo wordnet	
mid-water	geographical-area	single	sumo	
mid-water	phenomenon	single	sumo	
mid-water	place	single	sumo	
mid-water	universe	single	sumo	
midnight-sun	celestial-body	single	sumo	
midnight-sun	natural-event	accepted	claude wordnet	
midnight-sun	phenomenon	accepted	sumo wordnet	
midnight-sun	process	single	wordnet	
midnight-sun	universe	single	sumo	
mildness	good-weather	single	claude	
military-grid-reference-system	spatial-reference-system	accepted	claude-ruling	
mineral-seam	layer	accepted	claude wordnet	
mineral-seam	phenomenon	single	sumo	
mineral-seam	physical-object	single	wordnet	
mineral-seam	place	single	wordnet	
mineral-seam	universe	single	sumo	
mineral-vein	geological-formation	accepted	claude wordnet	
mineral-vein	material	single	sumo	
mineral-vein	mineral	single	sumo	
mineral-vein	phenomenon	single	sumo	
mineral-vein	physical-object	single	wordnet	
mineral-vein	substance	single	sumo	
mineral-vein	universe	single	sumo	
mineralogy	cognition	single	wordnet	
mineralogy	earth-science	single	wordnet	
mineralogy	field-of-study	accepted	sumo wordnet	
mineralogy	geology	accepted	sumo wikidata wordnet	
mineralogy	natural-science	single	wordnet	
mineralogy	science	single	wordnet	
mineralogy	signified	single	sumo	
mining-geology	cognition	single	wordnet	
mining-geology	earth-science	single	wordnet	
mining-geology	economic-geology	accepted	claude wordnet	
mining-geology	field-of-study	accepted	sumo wordnet	
mining-geology	geology	single	wordnet	
mining-geology	natural-science	single	wordnet	
mining-geology	science	single	wordnet	
mining-geology	signified	single	sumo	
mist	stratus	single	wikidata	
mistral	natural-event	single	wordnet	
mistral	north-wind	accepted	claude wordnet	
mistral	phenomenon	single	wordnet	
mistral	process	single	wordnet	
mistral	weather	single	wordnet	
mistral	wind	single	wordnet	
moderate-breeze	breeze	accepted	claude wordnet	
moderate-breeze	natural-event	single	wordnet	
moderate-breeze	phenomenon	single	wordnet	
moderate-breeze	process	single	wordnet	
moderate-breeze	weather	single	wordnet	
moderate-breeze	wind	single	wordnet	
moderate-gale	gale	accepted	claude wordnet	
moderate-gale	natural-event	single	wordnet	
moderate-gale	phenomenon	single	wordnet	
moderate-gale	process	single	wordnet	
moderate-gale	weather	single	wordnet	
moderate-gale	wind	single	wordnet	
mohorovicic-discontinuity	earth-structure	accepted	claude-ruling	
mohorovicic-discontinuity	phenomenon	single	sumo	
mohorovicic-discontinuity	place	single	sumo	
mohorovicic-discontinuity	universe	single	sumo	
molehill	knoll	single	claude	
mollweide-projection	equal-area-projection	accepted	claude-ruling	
moment-magnitude-scale	measure	accepted	claude-ruling	
moment-magnitude-scale	quantity	single	sumo	
moment-magnitude-scale	scale	accepted	claude-ruling	
moment-magnitude-scale	scale-of-measurement	single	wordnet	
moment-magnitude-scale	standard	single	wordnet	
monocline	geological-formation	accepted	claude wordnet	
monocline	phenomenon	single	sumo	
monocline	physical-object	single	wordnet	
monocline	universe	single	sumo	
monsoon	event	single	sumo	
monsoon	motion	single	wikidata	
monsoon	natural-event	single	wordnet	
monsoon	phenomenon	accepted	sumo wordnet	
monsoon	process	single	wordnet	
monsoon	weather	single	wordnet	
monsoon	wind	accepted	wikidata wordnet	
monsoon-season	rainy-season	accepted	claude-ruling wordnet	
monsoon-season	season	single	wordnet	
monsoon-season	time-period	single	wordnet	
monsoon-wind	event	single	sumo	
monsoon-wind	natural-event	single	wordnet	
monsoon-wind	phenomenon	accepted	sumo wordnet	
monsoon-wind	precipitation	single	wordnet	
monsoon-wind	process	single	wordnet	
monsoon-wind	rain	dissented	wordnet	
monsoon-wind	weather	single	wordnet	
monsoon-wind	wind	accepted	claude wordnet	
moor	environment	single	wikidata	
moor	geographical-area	single	sumo	
moor	habitat	accepted	claude wikidata	
moor	land	accepted	sumo wordnet	
moor	phenomenon	single	sumo	
moor	physical-object	single	wordnet	
moor	place	single	sumo	
moor	plain	accepted	claude wordnet	
moor	universe	single	sumo	
moor	yard	single	sumo	
mother-lode	collection	single	sumo	
mother-lode	geological-phenomenon	single	wordnet	
mother-lode	lode	accepted	claude-ruling wordnet	
mother-lode	natural-event	single	wordnet	
mother-lode	phenomenon	accepted	sumo wordnet	
mother-lode	process	single	wordnet	
mother-lode	sedimentation	single	wordnet	
mount-everest	mountain	accepted	claude-ruling	
mountain	geographical-feature	single	wikidata	
mountain	geological-formation	single	wordnet	
mountain	natural-elevation	accepted	opencyc wordnet	
mountain-range	geographical-feature	single	wikidata	
mountain-range	geological-formation	accepted	claude wordnet	
mountain-range	natural-elevation	accepted	claude-ruling	
mountainside	geological-formation	single	wordnet	
mountainside	physical-object	single	wordnet	
mountainside	slope	accepted	claude wordnet	
nacreous-cloud	cloud	accepted	sumo wordnet	
nacreous-cloud	material	single	sumo	
nacreous-cloud	natural-event	single	wordnet	
nacreous-cloud	phenomenon	accepted	sumo wordnet	
nacreous-cloud	process	single	wordnet	
nacreous-cloud	substance	single	sumo	
nacreous-cloud	universe	single	sumo	
narrows	body-of-water	accepted	wordnet yago	
narrows	landform	single	yago	
narrows	place	single	yago	
narrows	strait	accepted	claude wordnet	
narrows	water-channel	single	wordnet	
national-mapping-agency	organization	accepted	claude-ruling	
natural-basin	geographical-feature	single	wikidata	
natural-basin	geological-formation	single	wordnet	
natural-basin	landform	single	wikidata	
natural-basin	natural-depression	accepted	claude-ruling wikidata wordnet	
natural-basin	physical-object	single	wordnet	
natural-depression	geographical-feature	single	wikidata	
natural-depression	geological-formation	accepted	claude wordnet	
natural-elevation	geographical-area	single	sumo	
natural-elevation	geological-formation	accepted	claude wordnet	
natural-elevation	land	single	sumo	
natural-elevation	phenomenon	single	sumo	
natural-elevation	physical-object	single	wordnet	
natural-elevation	place	single	sumo	
natural-elevation	universe	single	sumo	
natural-elevation	yard	single	sumo	
natural-ridge	geological-formation	single	wordnet	
natural-ridge	natural-elevation	accepted	claude claude-ruling wordnet	
natural-ridge	physical-object	single	wordnet	
natural-spring	geographical-feature	single	claude	
natural-spring	geological-formation	accepted	claude wordnet	
nautical-chart	chart	accepted	claude-ruling	
nautical-chart	information	single	opencyc	
nautical-chart	thematic-map	dissented	wikidata	
naval-chart	artifact	single	wordnet	
naval-chart	chart	accepted	claude wordnet	
naval-chart	information	single	sumo	
naval-chart	map	single	wordnet	
naval-chart	phenomenon	single	sumo	
naval-chart	physical-object	single	wordnet	
naval-chart	universe	single	sumo	
navigation	activity	accepted	claude-ruling	
navigation	skill	accepted	claude wikidata	
navigational-bearing	angle	accepted	claude-ruling	
neap-tide	event	single	wordnet	
neap-tide	high-tide	dissented	wordnet	
neap-tide	motion	single	wikidata	
neap-tide	tide	accepted	claude-ruling wikidata wordnet	
nebule	cloud	accepted	sumo wordnet	
nebule	material	single	sumo	
nebule	natural-event	single	wordnet	
nebule	phenomenon	accepted	sumo wordnet	
nebule	process	single	wordnet	
nebule	substance	single	sumo	
nebule	universe	single	sumo	
neogene	geological-period	accepted	claude-ruling	
nephology	cognition	single	wordnet	
nephology	earth-science	single	wordnet	
nephology	field-of-study	accepted	sumo wordnet	
nephology	meteorology	accepted	claude wordnet	
nephology	natural-science	single	wordnet	
nephology	science	single	wordnet	
nephology	signified	single	sumo	
neritic-zone	beach	single	sumo	
neritic-zone	geographical-area	accepted	claude-ruling sumo	
neritic-zone	geological-formation	single	wordnet	
neritic-zone	land	single	sumo	
neritic-zone	natural-depression	single	wordnet	
neritic-zone	ocean-floor	dissented	wordnet	
neritic-zone	pelagic-zone	accepted	claude-ruling	
neritic-zone	phenomenon	single	sumo	
neritic-zone	physical-object	single	wordnet	
neritic-zone	place	single	sumo	
neritic-zone	shore	single	sumo	
neritic-zone	universe	single	sumo	
neritic-zone	waterbody-bed	single	wordnet	
neritic-zone	waterside	single	sumo	
neritic-zone	yard	single	sumo	
nile	river	accepted	claude-ruling	
nimbostratus	cloud	accepted	claude-ruling wikidata	
nimbostratus	stratus	dissented	wikidata	
nimbostratus	weather	single	wikidata	
nimbus	cloud	accepted	sumo wordnet	
nimbus	material	single	sumo	
nimbus	natural-event	single	wordnet	
nimbus	phenomenon	accepted	sumo wordnet	
nimbus	process	single	wordnet	
nimbus	substance	single	sumo	
nimbus	universe	single	sumo	
noah's-flood	event	single	sumo	
noah's-flood	flood	accepted	sumo wordnet	
noah's-flood	geological-phenomenon	single	wordnet	
noah's-flood	natural-event	single	wordnet	
noah's-flood	phenomenon	accepted	sumo wordnet	
noah's-flood	process	single	wordnet	
north	cardinal-compass-point	accepted	claude wordnet	
north	compass-point	single	wordnet	
north-america	continent	accepted	claude-ruling	
north-american-datum	geodetic-datum	accepted	claude-ruling wikidata	
north-by-east	attribute	single	sumo	
north-by-east	compass-point	accepted	sumo wordnet	
north-by-east	orientation	single	sumo	
north-by-east	property	single	sumo	
north-by-west	attribute	single	sumo	
north-by-west	compass-point	accepted	sumo wordnet	
north-by-west	orientation	single	sumo	
north-by-west	property	single	sumo	
north-equatorial-current	equatorial-current	accepted	claude wordnet	
north-equatorial-current	event	single	wordnet	
north-equatorial-current	geographical-feature	single	wikidata	
north-equatorial-current	motion	single	wikidata	
north-equatorial-current	ocean-current	accepted	wikidata wordnet	
north-northeast	attribute	single	sumo	
north-northeast	compass-point	accepted	sumo wordnet	
north-northeast	orientation	single	sumo	
north-northeast	property	single	sumo	
north-northwest	attribute	single	sumo	
north-northwest	compass-point	accepted	sumo wordnet	
north-northwest	orientation	single	sumo	
north-northwest	property	single	sumo	
north-pole	geographic-pole	accepted	claude-ruling	
north-wind	event	accepted	opencyc sumo	
north-wind	natural-event	single	wordnet	
north-wind	phenomenon	accepted	sumo wordnet	
north-wind	process	single	wordnet	
north-wind	situation	single	opencyc	
north-wind	weather	accepted	opencyc wordnet	
north-wind	wind	accepted	claude wordnet	
northeast	attribute	single	sumo	
northeast	compass-point	accepted	sumo wordnet	
northeast	orientation	single	sumo	
northeast	property	single	sumo	
northeast-by-east	attribute	single	sumo	
northeast-by-east	compass-point	accepted	sumo wordnet	
northeast-by-east	orientation	single	sumo	
northeast-by-east	property	single	sumo	
northeast-by-north	attribute	single	sumo	
northeast-by-north	compass-point	accepted	sumo wordnet	
northeast-by-north	orientation	single	sumo	
northeast-by-north	property	single	sumo	
northeaster	event	single	sumo	
northeaster	natural-event	single	wordnet	
northeaster	phenomenon	accepted	sumo wordnet	
northeaster	process	single	wordnet	
northeaster	storm	accepted	claude wordnet	
northern-hemisphere	hemisphere	accepted	claude-ruling	
northwest	attribute	single	sumo	
northwest	compass-point	accepted	sumo wordnet	
northwest	orientation	single	sumo	
northwest	property	single	sumo	
northwest-by-north	attribute	single	sumo	
northwest-by-north	compass-point	accepted	sumo wordnet	
northwest-by-north	orientation	single	sumo	
northwest-by-north	property	single	sumo	
northwest-by-west	attribute	single	sumo	
northwest-by-west	compass-point	accepted	sumo wordnet	
northwest-by-west	orientation	single	sumo	
northwest-by-west	property	single	sumo	
northwest-wind	event	accepted	opencyc sumo	
northwest-wind	natural-event	single	wordnet	
northwest-wind	phenomenon	accepted	sumo wordnet	
northwest-wind	process	single	wordnet	
northwest-wind	situation	single	opencyc	
northwest-wind	weather	accepted	opencyc wordnet	
northwest-wind	wind	accepted	claude wordnet	
oasis	environment	single	opencyc	
oasis	geographical-area	accepted	claude-ruling	
oasis	geographical-feature	accepted	claude wikidata	
oblate-spheroid	shape	accepted	claude-ruling	
oblate-spheroid	surface	single	opencyc	
observer's-meridian	meridian	accepted	claude wordnet	
observer's-meridian	phenomenon	single	sumo	
observer's-meridian	physical-object	single	wordnet	
observer's-meridian	place	accepted	sumo wordnet	
observer's-meridian	universe	single	sumo	
occluded-front	event	single	opencyc	
occluded-front	natural-event	single	wordnet	
occluded-front	phenomenon	single	wordnet	
occluded-front	process	single	wordnet	
occluded-front	situation	single	opencyc	
occluded-front	weather	single	opencyc	
occluded-front	weather-front	accepted	wikidata wordnet	
ocean	geographical-feature	accepted	claude wikidata	
ocean-current	event	accepted	sumo wordnet	
ocean-current	geographical-feature	dissented	wikidata	
ocean-current	motion	accepted	claude wikidata	
ocean-current	phenomenon	single	sumo	
ocean-floor	geological-formation	accepted	claude-ruling wordnet	
ocean-floor	natural-depression	single	wordnet	
ocean-floor	physical-object	single	wordnet	
ocean-floor	waterbody-bed	accepted	claude wordnet	
ocean-gyre	geographical-feature	single	wikidata	
ocean-gyre	motion	single	wikidata	
ocean-gyre	ocean-current	accepted	claude-ruling wikidata	
ocean-swell	wave	accepted	claude-ruling wikidata	
oceanfront	beach	single	sumo	
oceanfront	geographical-area	single	sumo	
oceanfront	geological-formation	accepted	claude wordnet	
oceanfront	land	single	sumo	
oceanfront	phenomenon	single	sumo	
oceanfront	physical-object	single	wordnet	
oceanfront	place	single	sumo	
oceanfront	shore	single	sumo	
oceanfront	universe	single	sumo	
oceanfront	waterside	single	sumo	
oceanfront	yard	single	sumo	
oceania	geographical-area	accepted	claude-ruling	
oceanic-ridge	geographical-area	single	sumo	
oceanic-ridge	geographical-feature	single	wikidata	
oceanic-ridge	geological-formation	accepted	claude wordnet	
oceanic-ridge	landform	accepted	claude wikidata	
oceanic-ridge	phenomenon	single	sumo	
oceanic-ridge	physical-object	single	wordnet	
oceanic-ridge	place	single	sumo	
oceanic-ridge	universe	single	sumo	
oceanic-trench	geographical-area	single	sumo	
oceanic-trench	geographical-feature	single	wikidata	
oceanic-trench	geological-formation	single	wordnet	
oceanic-trench	landform	accepted	wikidata yago	
oceanic-trench	natural-depression	accepted	wikidata wordnet	
oceanic-trench	phenomenon	single	sumo	
oceanic-trench	physical-object	single	wordnet	
oceanic-trench	place	accepted	sumo yago	
oceanic-trench	universe	single	sumo	
oceanography	cognition	single	wordnet	
oceanography	earth-science	accepted	claude claude-ruling wordnet	
oceanography	field-of-study	accepted	sumo wordnet	
oceanography	natural-science	single	wordnet	
oceanography	science	single	wordnet	
oceanography	signified	single	sumo	
odometer	artifact	single	opencyc	
odometer	device	single	opencyc	
odometer	instrument	accepted	claude-ruling	
odometer	measuring-instrument	accepted	claude-ruling	
odometer	part	single	opencyc	
odometer	product	single	opencyc	
offing	body-of-water	accepted	sumo wordnet	
offing	geographical-area	single	sumo	
offing	phenomenon	single	sumo	
offing	place	single	sumo	
offing	universe	single	sumo	
omnirange	artifact	accepted	sumo wordnet	
omnirange	component	single	sumo	
omnirange	device	single	sumo	
omnirange	mechanism	single	sumo	
omnirange	phenomenon	single	sumo	
omnirange	physical-object	single	wordnet	
omnirange	universe	single	sumo	
open-location-code	geocode	accepted	claude-ruling	
orbit	geographical-area	single	sumo	
ordovician	geological-period	accepted	claude-ruling	
ore-bed	geographical-area	single	sumo	
ore-bed	layer	single	wordnet	
ore-bed	phenomenon	single	sumo	
ore-bed	physical-object	single	wordnet	
ore-bed	place	accepted	sumo wordnet	
ore-bed	rock-bed	accepted	claude wordnet	
ore-bed	universe	single	sumo	
orogeny	geological-process	accepted	claude-ruling	
orology	cognition	single	wordnet	
orology	earth-science	single	wordnet	
orology	field-of-study	accepted	sumo wordnet	
orology	geology	accepted	sumo wordnet	
orology	natural-science	single	wordnet	
orology	science	single	wordnet	
orology	signified	single	sumo	
orthographic-projection	azimuthal-projection	accepted	claude-ruling opencyc	
orthographic-projection	function	accepted	opencyc wikidata	
orthographic-projection	map-projection	accepted	opencyc wikidata	
orthometric-height	altitude	accepted	claude-ruling	
orthophoto	image	accepted	claude-ruling	
outcrop	material	single	sumo	
outcrop	mineral	single	sumo	
outcrop	natural-object	single	wordnet	
outcrop	phenomenon	single	sumo	
outcrop	physical-object	single	wordnet	
outcrop	rock	accepted	claude wordnet	
outcrop	substance	single	sumo	
outcrop	universe	single	sumo	
outflow	geographical-feature	single	wikidata	
outflow	geological-formation	accepted	claude-ruling	
outthrust	material	single	sumo	
outthrust	mineral	single	sumo	
outthrust	natural-object	single	wordnet	
outthrust	outcrop	accepted	claude wordnet	
outthrust	phenomenon	single	sumo	
outthrust	physical-object	single	wordnet	
outthrust	rock	single	wordnet	
outthrust	substance	single	sumo	
outthrust	universe	single	sumo	
overlying-stratum	layer	accepted	claude wordnet	
overlying-stratum	phenomenon	single	sumo	
overlying-stratum	physical-object	single	wordnet	
overlying-stratum	place	single	wordnet	
overlying-stratum	universe	single	sumo	
oxbow	geographical-area	single	sumo	
oxbow	land	accepted	sumo wordnet	
oxbow	phenomenon	single	sumo	
oxbow	physical-object	single	wordnet	
oxbow	place	single	sumo	
oxbow	universe	single	sumo	
oxbow	yard	single	sumo	
oxbow-lake	body-of-water	accepted	opencyc wordnet yago	
oxbow-lake	lake	accepted	opencyc wordnet	
oxbow-lake	landform	single	yago	
oxbow-lake	place	single	yago	
ozone-layer	empty-space	single	sumo	
ozone-layer	layer	accepted	claude wordnet	
ozone-layer	phenomenon	single	sumo	
ozone-layer	physical-object	single	wordnet	
ozone-layer	place	accepted	sumo wordnet	
ozone-layer	sky	single	sumo	
ozone-layer	universe	single	sumo	
pacific-ocean	ocean	accepted	claude-ruling	
paleoanthropology	cognition	single	wordnet	
paleoanthropology	earth-science	single	wordnet	
paleoanthropology	field-of-study	accepted	sumo wordnet	
paleoanthropology	natural-science	single	wordnet	
paleoanthropology	paleontology	single	wordnet	
paleoanthropology	science	single	wordnet	
paleoanthropology	signified	single	sumo	
paleoanthropology	vertebrate-paleontology	accepted	claude wordnet	
paleobiology	biology	accepted	claude wordnet	
paleobiology	cognition	single	wordnet	
paleobiology	earth-science	single	wordnet	
paleobiology	field-of-study	accepted	sumo wordnet	
paleobiology	natural-science	single	wordnet	
paleobiology	paleontology	accepted	claude wordnet	
paleobiology	science	single	wordnet	
paleobiology	signified	single	sumo	
paleobotany	biology	single	wordnet	
paleobotany	cognition	single	wordnet	
paleobotany	earth-science	single	wordnet	
paleobotany	field-of-study	accepted	sumo wordnet	
paleobotany	natural-science	single	wordnet	
paleobotany	paleobiology	accepted	claude wordnet	
paleobotany	paleontology	single	wordnet	
paleobotany	science	single	wordnet	
paleobotany	signified	single	sumo	
paleodendrology	biology	single	wordnet	
paleodendrology	cognition	single	wordnet	
paleodendrology	earth-science	single	wordnet	
paleodendrology	field-of-study	accepted	sumo wordnet	
paleodendrology	natural-science	single	wordnet	
paleodendrology	paleobiology	single	wordnet	
paleodendrology	paleobotany	accepted	claude wordnet	
paleodendrology	paleontology	single	wordnet	
paleodendrology	science	single	wordnet	
paleodendrology	signified	single	sumo	
paleogene	geological-period	accepted	claude-ruling	
paleogeology	cognition	single	wordnet	
paleogeology	earth-science	single	wordnet	
paleogeology	field-of-study	accepted	sumo wordnet	
paleogeology	geology	accepted	sumo wordnet	
paleogeology	natural-science	single	wordnet	
paleogeology	science	single	wordnet	
paleogeology	signified	single	sumo	
paleomammalogy	biology	single	wordnet	
paleomammalogy	cognition	single	wordnet	
paleomammalogy	earth-science	single	wordnet	
paleomammalogy	field-of-study	accepted	sumo wordnet	
paleomammalogy	natural-science	single	wordnet	
paleomammalogy	paleobiology	single	wordnet	
paleomammalogy	paleontology	accepted	sumo wordnet	
paleomammalogy	paleozoology	accepted	claude wordnet	
paleomammalogy	science	single	wordnet	
paleomammalogy	signified	single	sumo	
paleontology	cognition	single	wordnet	
paleontology	earth-science	accepted	claude claude-ruling wordnet	
paleontology	field-of-study	accepted	sumo wordnet	
paleontology	natural-science	single	wordnet	
paleontology	science	single	wordnet	
paleontology	signified	single	sumo	
paleornithology	biology	single	wordnet	
paleornithology	cognition	single	wordnet	
paleornithology	earth-science	single	wordnet	
paleornithology	field-of-study	accepted	sumo wordnet	
paleornithology	natural-science	single	wordnet	
paleornithology	paleobiology	single	wordnet	
paleornithology	paleontology	accepted	sumo wordnet	
paleornithology	paleozoology	accepted	claude wordnet	
paleornithology	science	single	wordnet	
paleornithology	signified	single	sumo	
paleozoic	geological-era	accepted	claude-ruling	
paleozoology	biology	single	wordnet	
paleozoology	cognition	single	wordnet	
paleozoology	earth-science	single	wordnet	
paleozoology	field-of-study	accepted	sumo wordnet	
paleozoology	natural-science	single	wordnet	
paleozoology	paleobiology	accepted	claude wordnet	
paleozoology	paleontology	accepted	sumo wordnet	
paleozoology	science	single	wordnet	
paleozoology	signified	single	sumo	
park	geographical-area	accepted	sumo wordnet	
pasture	biome	single	wikidata	
pasture	geographical-area	accepted	sumo wordnet	
pasture	geographical-feature	dissented	wikidata	
pasture	grassland	accepted	opencyc wikidata wordnet	
path	geographical-area	single	sumo	
patio	geographical-area	single	sumo	
peak	geographical-area	single	sumo	
pebble	ground	single	opencyc	
pebble	natural-object	single	wordnet	
pebble	physical-object	single	wordnet	
pebble	rock	accepted	claude wordnet	
pedology	earth-science	accepted	claude-ruling	
pedometer	artifact	single	wikidata	
pedometer	equipment	single	wikidata	
pedometer	instrument	accepted	claude-ruling	
pedometer	measuring-instrument	accepted	claude-ruling	
pedometer	physical-object	single	wikidata	
pedometer	tool	accepted	claude wikidata	
pelagic-zone	body-of-water	accepted	claude-ruling	
peneplain	geographical-feature	single	wikidata	
peneplain	land	single	wordnet	
peneplain	landform	single	wikidata	
peneplain	physical-object	single	wordnet	
peneplain	plain	accepted	wikidata wordnet	
peninsula	geographical-feature	single	wikidata	
peninsula	ground	single	opencyc	
peninsula	land	accepted	claude wordnet	
peninsula	landform	accepted	wikidata yago	
peninsula	natural-elevation	single	opencyc	
peninsula	physical-object	single	wordnet	
peninsula	place	single	yago	
peninsula	promontory	single	opencyc	
permafrost	physical-object	accepted	claude wordnet	
permian	geological-period	accepted	claude-ruling	
peruvian-current	event	accepted	sumo wordnet	
peruvian-current	ocean-current	accepted	claude wordnet	
peruvian-current	phenomenon	single	sumo	
petrifaction	material	single	sumo	
