sub	sup	status	for	against
trapezium-cluster	star	single	wordnet	
trapezium-cluster	universe	single	sumo	
triton	natural-satellite	accepted	claude-ruling	
uranus	planet	accepted	claude-ruling	
variable-star	celestial-body	accepted	sumo wikidata wordnet	
variable-star	natural-object	single	wordnet	
variable-star	phenomenon	single	sumo	
variable-star	physical-object	single	wordnet	
variable-star	place	single	yago	
variable-star	star	accepted	sumo wikidata wordnet	
variable-star	star.object	single	claude	
variable-star	universe	single	sumo	
venus	planet	accepted	claude-ruling	
vernal-equinoctial-point	equinoctial-point	accepted	claude wordnet	
vernal-equinoctial-point	phenomenon	single	sumo	
vernal-equinoctial-point	physical-object	single	wordnet	
vernal-equinoctial-point	place	accepted	sumo wordnet	
vernal-equinoctial-point	universe	single	sumo	
vernal-equinox	attribute	single	wordnet	
vernal-equinox	day	single	sumo	
vernal-equinox	equinox	accepted	claude-ruling wordnet	
vernal-equinox	quantity	single	sumo	
voyager-1	space-probe	accepted	claude-ruling	
voyager-2	space-probe	accepted	claude-ruling	
weather-satellite	artifact	accepted	sumo wordnet	
weather-satellite	celestial-body	single	wikidata	
weather-satellite	device	single	sumo	
weather-satellite	earth-observation-satellite	accepted	claude wikidata	
weather-satellite	equipment	single	wordnet	
weather-satellite	phenomenon	single	sumo	
weather-satellite	physical-object	single	wordnet	
weather-satellite	place	single	yago	
weather-satellite	product	single	yago	
weather-satellite	satellite	accepted	claude claude-ruling wikidata wordnet	
weather-satellite	spacecraft	single	wikidata	
weather-satellite	universe	single	sumo	
weather-satellite	vehicle	single	yago	
white-dwarf	celestial-body	accepted	sumo wikidata wordnet	
white-dwarf	natural-object	single	wordnet	
white-dwarf	phenomenon	single	sumo	
white-dwarf	physical-object	single	wordnet	
white-dwarf	place	single	yago	
white-dwarf	star	accepted	sumo wikidata wordnet	
white-dwarf	star.object	single	claude	
white-dwarf	universe	single	sumo	
winter-solstice	attribute	single	wordnet	
winter-solstice	day	single	sumo	
winter-solstice	quantity	single	sumo	
winter-solstice	solstice	accepted	claude-ruling wordnet	
zenith	phenomenon	single	sumo	
zenith	physical-object	single	wordnet	
zenith	place	accepted	sumo wordnet	
zenith	universe	single	sumo	
zodiac	phenomenon	single	sumo	
zodiac	physical-object	single	wordnet	
zodiac	place	accepted	sumo wordnet	
zodiac	universe	single	sumo	
