sub	sup	status	for	against
transfer-learning	artificial-intelligence	single	wikidata	
transfer-learning	machine-learning	accepted	claude wikidata	
transformer-model	artificial-neural-network	accepted	claude wikidata	
transportation	intelligent-agent	single	opencyc	
treasurer	embodied-agent	single	opencyc	
treasurer	intelligent-agent	single	opencyc	
tree-traversal	graph-traversal	accepted	claude wikidata	
tree-traversal	information-retrieval	single	wikidata	
tree-traversal	search-algorithm	single	wikidata	
tribunal	intelligent-agent	single	opencyc	
trust	intelligent-agent	single	opencyc	
trustee	intelligent-agent	single	opencyc	
turing-test	procedure	accepted	claude-ruling	
turkey	embodied-agent	single	opencyc	
underwater-robot	automaton	accepted	claude wikidata	
underwater-robot	machine	single	wikidata	
uninformed-search-algorithm	information-retrieval	single	wikidata	
uninformed-search-algorithm	search-algorithm	accepted	claude-ruling wikidata	
university	intelligent-agent	single	opencyc	
unsupervised-learning	artificial-intelligence	single	wikidata	
unsupervised-learning	machine-learning	accepted	claude-ruling wikidata	
variational-autoencoder	artificial-neural-network	single	wikidata	
variational-autoencoder	autoencoder	accepted	claude wikidata	
vector-database	dataset	accepted	claude wikidata	
vector-embedding	concept	accepted	claude-ruling	
vector-embedding	function	single	wikidata	
vertebrate	embodied-agent	single	opencyc	
veteran	embodied-agent	single	opencyc	
veteran	intelligent-agent	single	opencyc	
victim	embodied-agent	single	opencyc	
victim	intelligent-agent	single	opencyc	
village	intelligent-agent	single	opencyc	
villager	embodied-agent	single	opencyc	
villager	intelligent-agent	single	opencyc	
virgin	embodied-agent	single	opencyc	
vision-transformer	artificial-neural-network	single	wikidata	
vision-transformer	transformer-model	accepted	claude wikidata	
visitor	embodied-agent	single	opencyc	
visitor	intelligent-agent	single	opencyc	
volunteer	embodied-agent	single	opencyc	
volunteer	intelligent-agent	single	opencyc	
voter	embodied-agent	single	opencyc	
voter	intelligent-agent	single	opencyc	
waiter	embodied-agent	single	opencyc	
waiter	intelligent-agent	single	opencyc	
warrior	embodied-agent	single	opencyc	
warrior	intelligent-agent	single	opencyc	
weak-artificial-intelligence	ai-model	dissented	wikidata	
weak-artificial-intelligence	artificial-intelligence	accepted	claude-ruling	
weak-artificial-intelligence	artificial-neural-network	single	wikidata	
weakly-supervised-learning	supervised-learning	accepted	claude wikidata	
web-ontology-language	language	accepted	claude-ruling	
weighted-constraint-satisfaction-problem	constraint-satisfaction-problem	accepted	claude wikidata	
whale	embodied-agent	single	opencyc	
winner-take-all-network	artificial-neural-network	single	wikidata	
winner-take-all-network	recurrent-neural-network	accepted	claude wikidata	
wolf	embodied-agent	single	opencyc	
woman	embodied-agent	single	opencyc	
woman	intelligent-agent	single	opencyc	
word-embedding	function	single	wikidata	
word-embedding	vector-embedding	accepted	claude-ruling	
worker	embodied-agent	single	opencyc	
worker	intelligent-agent	single	opencyc	
world-model	ai-model	accepted	claude-ruling wikidata	
world-model	artificial-neural-network	single	wikidata	
world-power	intelligent-agent	single	opencyc	
zero-shot-learning	artificial-intelligence	single	wikidata	
zero-shot-learning	machine-learning	accepted	claude wikidata	
